enzyme_idx,string_id,uniprot_id
2612,3847.K7KBZ4,K7KBZ4
2613,3847.K7KC62,K7KC62
2614,3847.K7KC65,K7KC65
2615,3847.K7KCB5,K7KCB5
2616,3847.K7KCB8,K7KCB8
2617,3847.K7KCE4,K7KCE4
2618,3847.K7KCK3,K7KCK3
2619,3847.K7KCN2,K7KCN2
2620,3847.K7KCQ7,K7KCQ7
2621,3847.K7KCU2,K7KCU2
2622,3847.K7KCU6,K7KCU6
2623,3847.K7KDC2,K7KDC2
2624,3847.K7KDW9,K7KDW9
2625,3847.K7KDY2,K7KDY2
2626,3847.K7KE20,K7KE20
2627,3847.K7KE95,K7KE95
2628,3847.K7KEJ5,K7KEJ5
2629,3847.K7KEQ2,K7KEQ2
2630,3847.K7KEW4,K7KEW4
2631,3847.K7KF15,K7KF15
2632,3847.K7KF48,K7KF48
2633,3847.K7KF95,K7KF95
2634,3847.K7KFF3,K7KFF3
2635,3847.K7KFI5,K7KFI5
2636,3847.K7KFL0,K7KFL0
2637,3847.K7KFR4,K7KFR4
2638,3847.K7KFV1,K7KFV1
2639,3847.K7KFZ4,K7KFZ4
2640,3847.K7KGB3,K7KGB3
2641,3847.K7KGC7,K7KGC7
2642,3847.K7KGH6,K7KGH6
2643,3847.K7KGT3,K7KGT3
2644,3847.K7KGV1,K7KGV1
2645,3847.K7KH10,K7KH10
2646,3847.K7KH69,K7KH69
2647,3847.K7KHG3,K7KHG3
2648,3847.K7KHI6,K7KHI6
2649,3847.K7KHJ1,K7KHJ1
2650,3847.K7KHJ8,K7KHJ8
2651,3847.K7KHK0,K7KHK0
2652,3847.K7KHT8,K7KHT8
2653,3847.K7KHW4,K7KHW4
2654,3847.K7KHX5,K7KHX5
2655,3847.K7KIB4,K7KIB4
2656,3847.K7KIW8,K7KIW8
2657,3847.K7KIX8,K7KIX8
2658,3847.K7KJ03,K7KJ03
2659,3847.K7KJP3,K7KJP3
2660,3847.K7KJR3,K7KJR3
2661,3847.K7KJS1,K7KJS1
2662,3847.K7KK55,K7KK55
2663,3847.K7KKB9,K7KKB9
2664,3847.K7KKJ3,K7KKJ3
2665,3847.K7KKN9,K7KKN9
2666,3847.K7KKP1,K7KKP1
2667,3847.K7KKV2,K7KKV2
2668,3847.K7KL51,K7KL51
2669,3847.K7KL92,K7KL92
2670,3847.K7KLC0,K7KLC0
2671,3847.K7KLG1,K7KLG1
2672,3847.K7KLG8,K7KLG8
2673,3847.K7KLI3,K7KLI3
2674,3847.K7KLU1,K7KLU1
2675,3847.K7KLX9,K7KLX9
2676,3847.K7KLY1,K7KLY1
2677,3847.K7KM53,K7KM53
2678,3847.K7KMJ0,K7KMJ0
2679,3847.K7KMP5,K7KMP5
2680,3847.K7KMQ1,K7KMQ1
2681,3847.K7KMW0,K7KMW0
2682,3847.K7KNB5,K7KNB5
2683,3847.K7KNE6,K7KNE6
2684,3847.K7KNQ7,K7KNQ7
2685,3847.K7KNS4,K7KNS4
2686,3847.K7KNS9,K7KNS9
2687,3847.K7KNV5,K7KNV5
2688,3847.K7KPC0,K7KPC0
2689,3847.K7KPG2,K7KPG2
2690,3847.K7KPI2,K7KPI2
2691,3847.K7KPJ1,K7KPJ1
2692,3847.K7KPM7,K7KPM7
2693,3847.K7KPY5,K7KPY5
2694,3847.K7KQ91,K7KQ91
2695,3847.K7KQA4,K7KQA4
2696,3847.K7KQE4,K7KQE4
2697,3847.K7KR21,K7KR21
2698,3847.K7KR67,K7KR67
2699,3847.K7KRA5,K7KRA5
2700,3847.K7KRQ4,K7KRQ4
2701,3847.K7KRS4,K7KRS4
2702,3847.K7KRU5,K7KRU5
2703,3847.K7KS32,K7KS32
2704,3847.K7KS35,K7KS35
2705,3847.K7KS74,K7KS74
2706,3847.K7KSW6,K7KSW6
2707,3847.K7KSX4,K7KSX4
2708,3847.K7KT64,K7KT64
2709,3847.K7KTH2,K7KTH2
2710,3847.K7KTR1,K7KTR1
2711,3847.K7KTX9,K7KTX9
2712,3847.K7KTY2,K7KTY2
2713,3847.K7KTY3,K7KTY3
2714,3847.K7KU14,K7KU14
2715,3847.K7KUA7,K7KUA7
2716,3847.K7KUF0,K7KUF0
2717,3847.K7KUG3,K7KUG3
2718,3847.K7KUL8,K7KUL8
2719,3847.K7KUU8,K7KUU8
2720,3847.K7KV61,K7KV61
2721,3847.K7KV68,K7KV68
2722,3847.K7KVI2,K7KVI2
2723,3847.K7KVK0,K7KVK0
2724,3847.K7KVS7,K7KVS7
2725,3847.K7KVU5,K7KVU5
2726,3847.K7KVU9,K7KVU9
2727,3847.K7KVY9,K7KVY9
2728,3847.K7KWM3,K7KWM3
2729,3847.K7KWP9,K7KWP9
2730,3847.K7KWQ9,K7KWQ9
2731,3847.K7KWZ4,K7KWZ4
2732,3847.K7KX33,K7KX33
2733,3847.K7KX43,K7KX43
2734,3847.K7KX73,K7KX73
2735,3847.K7KXA2,K7KXA2
2736,3847.K7KXD0,K7KXD0
2737,3847.K7KXD4,K7KXD4
2738,3847.K7KY74,K7KY74
2739,3847.K7KY89,K7KY89
2740,3847.K7KYG1,K7KYG1
2741,3847.K7KYG2,K7KYG2
2742,3847.K7KYN6,K7KYN6
2743,3847.K7KYS4,K7KYS4
2744,3847.K7KYT5,K7KYT5
2745,3847.K7KYY3,K7KYY3
2746,3847.K7KZ08,K7KZ08
2747,3847.K7KZF3,K7KZF3
2748,3847.K7KZG0,K7KZG0
2749,3847.K7KZK3,K7KZK3
2750,3847.K7KZW6,K7KZW6
2751,3847.K7L046,K7L046
2752,3847.K7L0C0,K7L0C0
2753,3847.K7L0E0,K7L0E0
2754,3847.K7L0L3,K7L0L3
2755,3847.K7L0N1,K7L0N1
2756,3847.K7L0N3,K7L0N3
2757,3847.K7L0N5,K7L0N5
2758,3847.K7L0T8,K7L0T8
2759,3847.K7L0V6,K7L0V6
2760,3847.K7L0X1,K7L0X1
2761,3847.K7L145,K7L145
2762,3847.K7L172,K7L172
2763,3847.K7L1B0,K7L1B0
2764,3847.K7L1E9,K7L1E9
2765,3847.K7L1I3,K7L1I3
2766,3847.K7L1J3,K7L1J3
2767,3847.K7L1X7,K7L1X7
2768,3847.K7L242,K7L242
2769,3847.K7L2D7,K7L2D7
2770,3847.K7L2J8,K7L2J8
2771,3847.K7L2K0,K7L2K0
2772,3847.K7L2K3,K7L2K3
2773,3847.K7L2L3,K7L2L3
2774,3847.K7L2Y4,K7L2Y4
2775,3847.K7L364,K7L364
2776,3847.K7L3H8,K7L3H8
2777,3847.K7L3T9,K7L3T9
2778,3847.K7L3X1,K7L3X1
2779,3847.K7L3Y6,K7L3Y6
2780,3847.K7L413,K7L413
2781,3847.K7L453,K7L453
2782,3847.K7L464,K7L464
2783,3847.K7L4B4,K7L4B4
2784,3847.K7L4F0,K7L4F0
2785,3847.K7L4M7,K7L4M7
2786,3847.K7L4M8,K7L4M8
2787,3847.K7L4R9,K7L4R9
2788,3847.K7L4Y7,K7L4Y7
2789,3847.K7L576,K7L576
2790,3847.K7L579,K7L579
2791,3847.K7L583,K7L583
2792,3847.K7L5H6,K7L5H6
2793,3847.K7L5I0,K7L5I0
2794,3847.K7L5I8,K7L5I8
2795,3847.K7L5J1,K7L5J1
2796,3847.K7L643,K7L643
2797,3847.K7L6P0,K7L6P0
2798,3847.K7L6T7,K7L6T7
2799,3847.K7L6V4,K7L6V4
2800,3847.K7L727,K7L727
2801,3847.K7L745,K7L745
2802,3847.K7L762,K7L762
2803,3847.K7L774,K7L774
2804,3847.K7L777,K7L777
2805,3847.K7L778,K7L778
2806,3847.K7L7E4,K7L7E4
2807,3847.K7L7N3,K7L7N3
2808,3847.K7L7W0,K7L7W0
2809,3847.K7L8E8,K7L8E8
2810,3847.K7L8I8,K7L8I8
2811,3847.K7L8N8,K7L8N8
2812,3847.K7L8P8,K7L8P8
2813,3847.K7L8R2,K7L8R2
2814,3847.K7L8X8,K7L8X8
2815,3847.K7L935,K7L935
2816,3847.K7L947,K7L947
2817,3847.K7L999,K7L999
2818,3847.K7L9A2,K7L9A2
2819,3847.K7L9U2,K7L9U2
2820,3847.K7L9Y6,K7L9Y6
2821,3847.K7LA93,K7LA93
2822,3847.K7LAM2,K7LAM2
2823,3847.K7LAQ5,K7LAQ5
2824,3847.K7LAT7,K7LAT7
2825,3847.K7LAW2,K7LAW2
2826,3847.K7LAZ4,K7LAZ4
2827,3847.K7LB48,K7LB48
2828,3847.K7LB63,K7LB63
2829,3847.K7LB98,K7LB98
2830,3847.K7LBG2,K7LBG2
2831,3847.K7LBG5,K7LBG5
2832,3847.K7LBH1,K7LBH1
2833,3847.K7LBH7,K7LBH7
2834,3847.K7LBJ3,K7LBJ3
2835,3847.K7LBU6,K7LBU6
2836,3847.K7LC41,K7LC41
2837,3847.K7LC46,K7LC46
2838,3847.K7LC65,K7LC65
2839,3847.K7LCU0,K7LCU0
2840,3847.K7LCZ8,K7LCZ8
2841,3847.K7LD58,K7LD58
2842,3847.K7LD59,K7LD59
2843,3847.K7LD99,K7LD99
2844,3847.K7LDQ4,K7LDQ4
2845,3847.K7LDX5,K7LDX5
2846,3847.K7LDY1,K7LDY1
2847,3847.K7LDY3,K7LDY3
2848,3847.K7LEE2,K7LEE2
2849,3847.K7LEN5,K7LEN5
2850,3847.K7LEP2,K7LEP2
2851,3847.K7LEV3,K7LEV3
2852,3847.K7LEW4,K7LEW4
2853,3847.K7LEY2,K7LEY2
2854,3847.K7LF33,K7LF33
2855,3847.K7LF46,K7LF46
2856,3847.K7LFD8,K7LFD8
2857,3847.K7LFI0,K7LFI0
2858,3847.K7LFJ0,K7LFJ0
2859,3847.K7LFM9,K7LFM9
2860,3847.K7LFS7,K7LFS7
2861,3847.K7LFU5,K7LFU5
2862,3847.K7LG03,K7LG03
2863,3847.K7LG74,K7LG74
2864,3847.K7LG88,K7LG88
2865,3847.K7LGC2,K7LGC2
2866,3847.K7LGE5,K7LGE5
2867,3847.K7LGJ5,K7LGJ5
2868,3847.K7LGK1,K7LGK1
2869,3847.K7LGQ9,K7LGQ9
2870,3847.K7LGR6,K7LGR6
2871,3847.K7LHC9,K7LHC9
2872,3847.K7LHS5,K7LHS5
2873,3847.K7LHT6,K7LHT6
2874,3847.K7LHX0,K7LHX0
2875,3847.K7LI68,K7LI68
2876,3847.K7LI80,K7LI80
2877,3847.K7LIA1,K7LIA1
2878,3847.K7LIB3,K7LIB3
2879,3847.K7LIJ3,K7LIJ3
2880,3847.K7LIP9,K7LIP9
2881,3847.K7LIU4,K7LIU4
2882,3847.K7LIX3,K7LIX3
2883,3847.K7LJ03,K7LJ03
2884,3847.K7LJM2,K7LJM2
2885,3847.K7LJN1,K7LJN1
2886,3847.K7LJR3,K7LJR3
2887,3847.K7LJR6,K7LJR6
2888,3847.K7LK37,K7LK37
2889,3847.K7LK48,K7LK48
2890,3847.K7LK50,K7LK50
2891,3847.K7LKC2,K7LKC2
2892,3847.K7LKD4,K7LKD4
2893,3847.K7LKJ1,K7LKJ1
2894,3847.K7LKL7,K7LKL7
2895,3847.K7LKM5,K7LKM5
2896,3847.K7LKQ2,K7LKQ2
2897,3847.K7LKV4,K7LKV4
2898,3847.K7LL58,K7LL58
2899,3847.K7LL62,K7LL62
2900,3847.K7LL98,K7LL98
2901,3847.K7LLI3,K7LLI3
2902,3847.K7LLQ7,K7LLQ7
2903,3847.K7LLZ3,K7LLZ3
2904,3847.K7LM62,K7LM62
2905,3847.K7LMI9,K7LMI9
2906,3847.K7LML2,K7LML2
2907,3847.K7LMN4,K7LMN4
2908,3847.K7LN01,K7LN01
2909,3847.K7LN26,K7LN26
2910,3847.K7LN31,K7LN31
2911,3847.K7LN65,K7LN65
2912,3847.K7LN91,K7LN91
2913,3847.K7LNA3,K7LNA3
2914,3847.K7LND6,K7LND6
2915,3847.K7LNE9,K7LNE9
2916,3847.K7LNF7,K7LNF7
2917,3847.K7LNG5,K7LNG5
2918,3847.K7LNN5,K7LNN5
2919,3847.K7LNQ6,K7LNQ6
2920,3847.K7LNX9,K7LNX9
2921,3847.K7LNZ3,K7LNZ3
2922,3847.K7LP19,K7LP19
2923,3847.K7LP35,K7LP35
2924,3847.K7LPC3,K7LPC3
2925,3847.K7LPR9,K7LPR9
2926,3847.K7LQ72,K7LQ72
2927,3847.K7LQP3,K7LQP3
2928,3847.K7LQP6,K7LQP6
2929,3847.K7LQP8,K7LQP8
2930,3847.K7LQZ3,K7LQZ3
2931,3847.K7LR64,K7LR64
2932,3847.K7LR87,K7LR87
2933,3847.K7LRK7,K7LRK7
2934,3847.K7LRL8,K7LRL8
2935,3847.K7LRR1,K7LRR1
2936,3847.K7LRR3,K7LRR3
2937,3847.K7LRR5,K7LRR5
2938,3847.K7LRU0,K7LRU0
2939,3847.K7LS84,K7LS84
2940,3847.K7LS88,K7LS88
2941,3847.K7LSB8,K7LSB8
2942,3847.K7LSB9,K7LSB9
2943,3847.K7LSH6,K7LSH6
2944,3847.K7LSH7,K7LSH7
2945,3847.K7LSL4,K7LSL4
2946,3847.K7LST0,K7LST0
2947,3847.K7LSU1,K7LSU1
2948,3847.K7LT57,K7LT57
2949,3847.K7LTL2,K7LTL2
2950,3847.K7LTN4,K7LTN4
2951,3847.K7LTY3,K7LTY3
2952,3847.K7LUH0,K7LUH0
2953,3847.K7LUJ0,K7LUJ0
2954,3847.K7LUN1,K7LUN1
2955,3847.K7LUQ6,K7LUQ6
2956,3847.K7LUZ4,K7LUZ4
2957,3847.K7LV09,K7LV09
2958,3847.K7LV24,K7LV24
2959,3847.K7LV47,K7LV47
2960,3847.K7LV51,K7LV51
2961,3847.K7LV58,K7LV58
2962,3847.K7LV78,K7LV78
2963,3847.K7LVB0,K7LVB0
2964,3847.K7LVD0,K7LVD0
2965,3847.K7LVI4,K7LVI4
2966,3847.K7LVK6,K7LVK6
2967,3847.K7LVT0,K7LVT0
2968,3847.K7LVZ5,K7LVZ5
2969,3847.K7LW65,K7LW65
2970,3847.K7LW84,K7LW84
2971,3847.K7LW87,K7LW87
2972,3847.K7LWA6,K7LWA6
2973,3847.K7LWA8,K7LWA8
2974,3847.K7LWG6,K7LWG6
2975,3847.K7LWI4,K7LWI4
2976,3847.K7LWI6,K7LWI6
2977,3847.K7LWW4,K7LWW4
2978,3847.K7LXC7,K7LXC7
2979,3847.K7LXH7,K7LXH7
2980,3847.K7LXJ2,K7LXJ2
2981,3847.K7LXL0,K7LXL0
2982,3847.K7LXM1,K7LXM1
2983,3847.K7LXN8,K7LXN8
2984,3847.K7LXP5,K7LXP5
2985,3847.K7LXU3,K7LXU3
2986,3847.K7LY09,K7LY09
2987,3847.K7LY27,K7LY27
2988,3847.K7LY29,K7LY29
2989,3847.K7LY33,K7LY33
2990,3847.K7LY34,K7LY34
2991,3847.K7LY52,K7LY52
2992,3847.K7LY55,K7LY55
2993,3847.K7LY58,K7LY58
2994,3847.K7LY59,K7LY59
2995,3847.K7LY86,K7LY86
2996,3847.K7LYP6,K7LYP6
2997,3847.K7LYP9,K7LYP9
2998,3847.K7LYT7,K7LYT7
2999,3847.K7LZ12,K7LZ12
3000,3847.K7LZ80,K7LZ80
3001,3847.K7LZ86,K7LZ86
3002,3847.K7LZL1,K7LZL1
3003,3847.K7LZM1,K7LZM1
3004,3847.K7LZU7,K7LZU7
3005,3847.K7LZU9,K7LZU9
3006,3847.K7LZV4,K7LZV4
3007,3847.K7LZW5,K7LZW5
3008,3847.K7M047,K7M047
3009,3847.K7M050,K7M050
3010,3847.K7M052,K7M052
3011,3847.K7M0I8,K7M0I8
3012,3847.K7M0X6,K7M0X6
3013,3847.K7M0Y9,K7M0Y9
3014,3847.K7M1A6,K7M1A6
3015,3847.K7M1G4,K7M1G4
3016,3847.K7M1J7,K7M1J7
3017,3847.K7M1K3,K7M1K3
3018,3847.K7M227,K7M227
3019,3847.K7M246,K7M246
3020,3847.K7M247,K7M247
3021,3847.K7M2A2,K7M2A2
3022,3847.K7M2R2,K7M2R2
3023,3847.K7M2Y9,K7M2Y9
3024,3847.K7M318,K7M318
3025,3847.K7M3L4,K7M3L4
3026,3847.K7M3N0,K7M3N0
3027,3847.K7M3P9,K7M3P9
3028,3847.K7M3U3,K7M3U3
3029,3847.K7M3Z2,K7M3Z2
3030,3847.K7M473,K7M473
3031,3847.K7M491,K7M491
3032,3847.K7M4A7,K7M4A7
3033,3847.K7M4M7,K7M4M7
3034,3847.K7M4V9,K7M4V9
3035,3847.K7M4X4,K7M4X4
3036,3847.K7M4Z7,K7M4Z7
3037,3847.K7M5A2,K7M5A2
3038,3847.K7M5K0,K7M5K0
3039,3847.K7M5Z4,K7M5Z4
3040,3847.K7M626,K7M626
3041,3847.K7M641,K7M641
3042,3847.K7M698,K7M698
3043,3847.K7M6F3,K7M6F3
3044,3847.K7M6M7,K7M6M7
3045,3847.K7M6N1,K7M6N1
3046,3847.K7M6Y8,K7M6Y8
3047,3847.K7M712,K7M712
3048,3847.K7M763,K7M763
3049,3847.K7M7G0,K7M7G0
3050,3847.K7M7G9,K7M7G9
3051,3847.K7M7R0,K7M7R0
3052,3847.K7M7R1,K7M7R1
3053,3847.K7M7T5,K7M7T5
3054,3847.K7M825,K7M825
3055,3847.K7M826,K7M826
3056,3847.K7M829,K7M829
3057,3847.K7M872,K7M872
3058,3847.K7M8I7,K7M8I7
3059,3847.K7M8N2,K7M8N2
3060,3847.K7M8R2,K7M8R2
3061,3847.K7M8Z4,K7M8Z4
3062,3847.K7M940,K7M940
3063,3847.K7M948,K7M948
3064,3847.K7M9M3,K7M9M3
3065,3847.K7M9M4,K7M9M4
3066,3847.K7MAC5,K7MAC5
3067,3847.K7MAU1,K7MAU1
3068,3847.K7MB08,K7MB08
3069,3847.K7MB17,K7MB17
3070,3847.K7MB53,K7MB53
3071,3847.K7MB59,K7MB59
3072,3847.K7MBG3,K7MBG3
3073,3847.K7MBX5,K7MBX5
3074,3847.K7MC65,K7MC65
3075,3847.K7MC80,K7MC80
3076,3847.K7MC82,K7MC82
3077,3847.K7MC83,K7MC83
3078,3847.K7MCD4,K7MCD4
3079,3847.K7MCM1,K7MCM1
3080,3847.K7MCM8,K7MCM8
3081,3847.K7MCQ7,K7MCQ7
3082,3847.K7MCU5,K7MCU5
3083,3847.K7MDA4,K7MDA4
3084,3847.K7MDH0,K7MDH0
3085,3847.K7MDH1,K7MDH1
3086,3847.K7MDZ2,K7MDZ2
3087,3847.K7ME32,K7ME32
3088,3847.K7ME58,K7ME58
3089,3847.K7ME59,K7ME59
3090,3847.K7ME61,K7ME61
3091,3847.K7MEB1,K7MEB1
3092,3847.K7MEC2,K7MEC2
3093,3847.K7MEI3,K7MEI3
3094,3847.K7MEN6,K7MEN6
3095,3847.K7MER9,K7MER9
3096,3847.K7MES8,K7MES8
3097,3847.K7MEW9,K7MEW9
3098,3847.K7MF30,K7MF30
3099,3847.K7MFE5,K7MFE5
3100,3847.K7MFI7,K7MFI7
3101,3847.K7MFI8,K7MFI8
3102,3847.K7MFJ1,K7MFJ1
3103,3847.K7MFQ7,K7MFQ7
3104,3847.K7MFR0,K7MFR0
3105,3847.K7MFU0,K7MFU0
3106,3847.K7MG22,K7MG22
3107,3847.K7MGC1,K7MGC1
3108,3847.K7MGF3,K7MGF3
3109,3847.K7MGN5,K7MGN5
3110,3847.K7MGR7,K7MGR7
3111,3847.K7MGS6,K7MGS6
3112,3847.K7MGW6,K7MGW6
3113,3847.K7MHA1,K7MHA1
3114,3847.K7MHK0,K7MHK0
3115,3847.K7MHL9,K7MHL9
3116,3847.K7MHQ9,K7MHQ9
3117,3847.K7MI16,K7MI16
3118,3847.K7MI26,K7MI26
3119,3847.K7MI27,K7MI27
3120,3847.K7MIL2,K7MIL2
3121,3847.K7MIL7,K7MIL7
3122,3847.K7MIT3,K7MIT3
3123,3847.K7MJ17,K7MJ17
3124,3847.K7MJ90,K7MJ90
3125,3847.K7MJC2,K7MJC2
3126,3847.K7MJC5,K7MJC5
3127,3847.K7MJI4,K7MJI4
3128,3847.K7MJI6,K7MJI6
3129,3847.K7MJY8,K7MJY8
3130,3847.K7MK09,K7MK09
3131,3847.K7MK32,K7MK32
3132,3847.K7MK79,K7MK79
3133,3847.K7MK86,K7MK86
3134,3847.K7MK99,K7MK99
3135,3847.K7MKM0,K7MKM0
3136,3847.K7MKR0,K7MKR0
3137,3847.K7MKR2,K7MKR2
3138,3847.K7MKY7,K7MKY7
3139,3847.K7ML21,K7ML21
3140,3847.K7ML22,K7ML22
3141,3847.K7ML23,K7ML23
3142,3847.K7MLE2,K7MLE2
3143,3847.K7MLM4,K7MLM4
3144,3847.K7MLN5,K7MLN5
3145,3847.K7MLX6,K7MLX6
3146,3847.K7MLX9,K7MLX9
3147,3847.K7MLY6,K7MLY6
3148,3847.K7MM13,K7MM13
3149,3847.K7MM15,K7MM15
3150,3847.K7MM50,K7MM50
3151,3847.K7MM76,K7MM76
3152,3847.K7MM91,K7MM91
3153,3847.K7MMC5,K7MMC5
3154,3847.K7MMD1,K7MMD1
3155,3847.K7MMG8,K7MMG8
3156,3847.K7MMI8,K7MMI8
3157,3847.K7MMP2,K7MMP2
3158,3847.K7MN42,K7MN42
3159,3847.K7MN55,K7MN55
3160,3847.K7MN58,K7MN58
3161,3847.K7MN65,K7MN65
3162,3847.K7MN68,K7MN68
3163,3847.K7MNG9,K7MNG9
3164,3847.K7MNR8,K7MNR8
3165,3847.K7MNW9,K7MNW9
3166,3847.K7MPA0,K7MPA0
3167,3847.K7MPA6,K7MPA6
3168,3847.K7MPE7,K7MPE7
3169,3847.K7MPG5,K7MPG5
3170,3847.K7MPH7,K7MPH7
3171,3847.K7MPJ0,K7MPJ0
3172,3847.K7MPJ1,K7MPJ1
3173,3847.K7MPJ2,K7MPJ2
3174,3847.K7MPN5,K7MPN5
3175,3847.K7MPN6,K7MPN6
3176,3847.K7MPZ3,K7MPZ3
3177,3847.K7MQ41,K7MQ41
3178,3847.K7MQ50,K7MQ50
3179,3847.K7MQ76,K7MQ76
3180,3847.K7MQ88,K7MQ88
3181,3847.K7MQ92,K7MQ92
3182,3847.K7MQ95,K7MQ95
3183,3847.K7MQF6,K7MQF6
3184,3847.K7MQT5,K7MQT5
3185,3847.K7MR36,K7MR36
3186,3847.K7MR54,K7MR54
3187,3847.K7MR70,K7MR70
3188,3847.K7MRA3,K7MRA3
3189,3847.K7MRH9,K7MRH9
3190,3847.K7MRM6,K7MRM6
3191,3847.K7MRW8,K7MRW8
3192,3847.K7MRZ2,K7MRZ2
3193,3847.K7MS02,K7MS02
3194,3847.K7MS66,K7MS66
3195,3847.K7MSD1,K7MSD1
3196,3847.K7MTA0,K7MTA0
3197,3847.K7MTE4,K7MTE4
3198,3847.K7MTF4,K7MTF4
3199,3847.K7MTF6,K7MTF6
3200,3847.K7MTG5,K7MTG5
3201,3847.K7MTL8,K7MTL8
3202,3847.K7MTV0,K7MTV0
3203,3847.K7MTW5,K7MTW5
3204,3847.K7MTW9,K7MTW9
3205,3847.K7MTY9,K7MTY9
3206,3847.K7MTZ1,K7MTZ1
3207,3847.K7MU28,K7MU28
3208,3847.K7MU41,K7MU41
3209,3847.K7MUF0,K7MUF0
3210,3847.K7MUL8,K7MUL8
3211,3847.K7MUL9,K7MUL9
3212,3847.K7MUM3,K7MUM3
3213,3847.K7MUM8,K7MUM8
3214,3847.K7MUP7,K7MUP7
3215,3847.K7MUP9,K7MUP9
3216,3847.K7MUS1,K7MUS1
3217,3847.K7MUW2,K7MUW2
3218,3847.K7MV06,K7MV06
3219,3847.K7MV10,K7MV10
3220,3847.K7MV11,K7MV11
3221,3847.K7MV13,K7MV13
3222,3847.K7MV27,K7MV27
3223,3847.K7MV94,K7MV94
3224,3847.K7MV97,K7MV97
3225,3847.K7MVG6,K7MVG6
3226,3847.K7MVL4,K7MVL4
3227,3847.K7MVM8,K7MVM8
3228,3847.K7MVS5,K7MVS5
3229,3847.K7MVV6,K7MVV6
3230,3847.K7MVX7,K7MVX7
3231,3847.K7MW18,K7MW18
3232,3847.K7MW38,K7MW38
3233,3847.K7MW54,K7MW54
3234,3847.K7MW71,K7MW71
3235,3847.K7MWB6,K7MWB6
3236,3847.K7MWU9,K7MWU9
3237,3847.K7MWV1,K7MWV1
3238,3847.K7MWW2,K7MWW2
3239,3847.K7MWW3,K7MWW3
3240,3847.K7MWY7,K7MWY7
3241,3847.K7MXM5,K7MXM5
3242,3847.K7MXP2,K7MXP2
3243,3847.K7MXX0,K7MXX0
3244,3847.K7MXY9,K7MXY9
3245,3847.K7MY14,K7MY14
3246,3847.K7MY69,K7MY69
3247,3847.K7MYI5,K7MYI5
3248,3847.K7MYK9,K7MYK9
3249,3847.K7MYM1,K7MYM1
3250,3847.K7MYQ2,K7MYQ2
3251,3847.K7MYR1,K7MYR1
3252,3847.K7MYW2,K7MYW2
3253,3847.K7MYY4,K7MYY4
3254,3847.K7MZ21,K7MZ21
3255,3847.K7MZ44,K7MZ44
3256,3847.K7MZ76,K7MZ76
3257,3847.K7MZJ0,K7MZJ0
3258,3847.K7MZR6,K7MZR6
3259,3847.K7N016,K7N016
3260,3847.K7N057,K7N057
3261,3847.K7N083,K7N083
3262,3847.K7N0K7,K7N0K7
3263,3847.K7N1N7,K7N1N7
3264,3847.K7N1X0,K7N1X0
3265,3847.K7N1Y6,K7N1Y6
3266,3847.K7N228,K7N228
3267,3847.K7N2I4,K7N2I4
3268,3847.K7N2Y4,K7N2Y4
3269,3847.K7N2Y8,K7N2Y8
3270,3847.K7N2Z0,K7N2Z0
3271,3847.K7N2Z3,K7N2Z3
3272,3847.K7N301,K7N301
3273,3847.K7N302,K7N302
3274,3847.K7N306,K7N306
3275,3847.K7N368,K7N368
3276,3847.K7N3D9,K7N3D9
3277,3847.K7N3H6,K7N3H6
3278,3847.K7N3K7,K7N3K7
3279,3847.K7N3L0,K7N3L0
3280,3847.K7N485,K7N485
3281,3847.K7N4D6,K7N4D6
3282,3847.K7N4J1,K7N4J1
3283,3847.K7N4Z7,K7N4Z7
3284,3847.M1FIP8,M1FIP8
3285,3847.M1FN31,M1FN31
3286,3847.M1FN34,M1FN34
3287,3847.M1FN39,M1FN39
3288,3847.M1FQK6,M1FQK6
3289,3847.O48548,O48548
3290,3847.O49227,O49227
3291,3847.O49856,O49856
3292,3847.O81413,O81413
3293,3847.O81980,O81980
3294,3847.P02957,P02957
3295,3847.P05491,P05491
3296,3847.P07506,P07506
3297,3847.P0CC62,P0CC62
3298,3847.P0CC63,P0CC63
3299,3847.P13708,P13708
3300,3847.P13917,P13917
3301,3847.P14853,P14853
3302,3847.P17817,P17817
3303,3847.P17957,P17957
3304,3847.P19168,P19168
3305,3847.P24826,P24826
3306,3847.P26690,P26690
3307,3847.P27991,P27991
3308,3847.P28553,P28553
3309,3847.P30080,P30080
3310,3847.P30081,P30081
3311,3847.P31174,P31174
3312,3847.P31175,P31175
3313,3847.P31531,P31531
3314,3847.P31686,P31686
3315,3847.P31687,P31687
3316,3847.P32110,P32110
3317,3847.P39870,P39870
3318,3847.P42347,P42347
3319,3847.P42348,P42348
3320,3847.P45458,P45458
3321,3847.P46417,P46417
3322,3847.P48406,P48406
3323,3847.P48640,P48640
3324,3847.P49158,P49158
3325,3847.P51820,P51820
3326,3847.P52418,P52418
3327,3847.P54233,P54233
3328,3847.P62163,P62163
3329,3847.P69195,P69195
3330,3847.P69421,P69421
3331,3847.Q00M84,Q00M84
3332,3847.Q00M86,Q00M86
3333,3847.Q00M87,Q00M87
3334,3847.Q00M88,Q00M88
3335,3847.Q01915,Q01915
3336,3847.Q02226,Q02226
3337,3847.Q06197,Q06197
3338,3847.Q0EDG6,Q0EDG6
3339,3847.Q2MJR5,Q2MJR5
3340,3847.Q2N2K0,Q2N2K0
