Protein IDs,Gene names,Protein names,Fasta headers,Log2FC,P_Value,Mean_Control,Mean_Ethylene
Glyma.02G120900.1.p,,,Glyma.02G120900.1.p pacid=30510360 transcript=Glyma.02G120900.1 locus=Glyma.02G120900 ID=Glyma.02G120900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.4276587182262154,0.1687193566790376,1116570000.0,830133333.3333334
Glyma.02G124400.1.p,,,Glyma.02G124400.1.p pacid=30509791 transcript=Glyma.02G124400.1 locus=Glyma.02G124400 ID=Glyma.02G124400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.2176630597851085,0.7272555222283374,83924666.66666667,97591666.66666669
Glyma.02G124700.1.p,,,Glyma.02G124700.1.p pacid=30509631 transcript=Glyma.02G124700.1 locus=Glyma.02G124700 ID=Glyma.02G124700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,2.377917666333361,0.0056411062869724,14421000.0,74958333.33333333
Glyma.02G125100.2.p;Glyma.02G125100.1.p,,,Glyma.02G125100.2.p pacid=30511079 transcript=Glyma.02G125100.2 locus=Glyma.02G125100 ID=Glyma.02G125100.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G125100.1.p pacid=30511078 transcript=Glyma.02G125100.1 locus=Glyma.02G125100 ID=Glyma.02G125100.1.Wm82.a,-0.021903359495355,0.9767563232430652,31591000.0,31115000.0
Glyma.02G127200.1.p,,,Glyma.02G127200.1.p pacid=30509420 transcript=Glyma.02G127200.1 locus=Glyma.02G127200 ID=Glyma.02G127200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-5.985269718876105,0.4226497308103741,4495306.666666667,70960.0
Glyma.02G128300.3.p;Glyma.02G128300.2.p;Glyma.02G128300.1.p;Glyma.12G081900.2.p;Glyma.12G081900.1.p,,,Glyma.02G128300.3.p pacid=30507158 transcript=Glyma.02G128300.3 locus=Glyma.02G128300 ID=Glyma.02G128300.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G128300.2.p pacid=30507157 transcript=Glyma.02G128300.2 locus=Glyma.02G128300 ID=Glyma.02G128300.2.Wm82.a,0.0225591027828836,0.9835334637657178,2836353.333333333,2881053.333333333
Glyma.02G130100.3.p;Glyma.02G130100.1.p,,,Glyma.02G130100.3.p pacid=30510634 transcript=Glyma.02G130100.3 locus=Glyma.02G130100 ID=Glyma.02G130100.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G130100.1.p pacid=30510633 transcript=Glyma.02G130100.1 locus=Glyma.02G130100 ID=Glyma.02G130100.1.Wm82.a,3.31610845451488,0.1839703087640284,70960.0,706743.3333333334
Glyma.07G213500.3.p;Glyma.07G213500.2.p;Glyma.07G213500.1.p;Glyma.02G131500.1.p;Glyma.02G131500.2.p,,,Glyma.07G213500.3.p pacid=30494550 transcript=Glyma.07G213500.3 locus=Glyma.07G213500 ID=Glyma.07G213500.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.07G213500.2.p pacid=30494549 transcript=Glyma.07G213500.2 locus=Glyma.07G213500 ID=Glyma.07G213500.2.Wm82.a,-0.2861639192063132,0.2777442565942272,22576666.666666668,18514666.666666668
Glyma.07G212900.2.p;Glyma.02G131900.1.p;Glyma.07G212900.1.p,,,Glyma.07G212900.2.p pacid=30495044 transcript=Glyma.07G212900.2 locus=Glyma.07G212900 ID=Glyma.07G212900.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G131900.1.p pacid=30506826 transcript=Glyma.02G131900.1 locus=Glyma.02G131900 ID=Glyma.02G131900.1.Wm82.a,4.96581898265994,0.1916172923917802,70960.0,2217553.333333333
Glyma.02G132100.1.p,,,Glyma.02G132100.1.p pacid=30507256 transcript=Glyma.02G132100.1 locus=Glyma.02G132100 ID=Glyma.02G132100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.2745142457141376,0.2510758126767785,46120333.333333336,38129000.0
Glyma.02G133500.1.p;Glyma.07G211500.1.p;Glyma.U043300.1.p,,,Glyma.02G133500.1.p pacid=30510435 transcript=Glyma.02G133500.1 locus=Glyma.02G133500 ID=Glyma.02G133500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.395529268222814,0.1684242581772425,124758000.0,94842333.33333331
Glyma.02G133800.1.p;Glyma.07G211200.1.p,,,Glyma.02G133800.1.p pacid=30507785 transcript=Glyma.02G133800.1 locus=Glyma.02G133800 ID=Glyma.02G133800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.6263512096504644,0.0123313981869345,152246666.66666666,98627333.33333331
Glyma.02G133900.1.p,,,Glyma.02G133900.1.p pacid=30510213 transcript=Glyma.02G133900.1 locus=Glyma.02G133900 ID=Glyma.02G133900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3167506618893996,0.2793674826833149,909090000.0,729886666.6666666
Glyma.02G134000.1.p,,,Glyma.02G134000.1.p pacid=30509330 transcript=Glyma.02G134000.1 locus=Glyma.02G134000 ID=Glyma.02G134000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,6.421424461104432,0.2221724298428306,70960.0,6082120.0
Glyma.02G134200.1.p;Glyma.07G211000.1.p,,,Glyma.02G134200.1.p pacid=30507939 transcript=Glyma.02G134200.1 locus=Glyma.02G134200 ID=Glyma.02G134200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,2.50405899443895,0.2522441253813782,463640.0,2630133.333333333
Glyma.02G134400.1.p,,,Glyma.02G134400.1.p pacid=30507962 transcript=Glyma.02G134400.1 locus=Glyma.02G134400 ID=Glyma.02G134400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.614891699307048,0.572642973958736,1928673.3333333333,5907306.666666667
Glyma.02G134800.8.p;Glyma.02G134800.7.p;Glyma.02G134800.6.p;Glyma.02G134800.5.p;Glyma.02G134800.4.p;Glyma.02G134800.3.p;Glyma.02G134800.2.p;Glyma.02G134800.1.p,,,Glyma.02G134800.8.p pacid=30510673 transcript=Glyma.02G134800.8 locus=Glyma.02G134800 ID=Glyma.02G134800.8.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G134800.7.p pacid=30510674 transcript=Glyma.02G134800.7 locus=Glyma.02G134800 ID=Glyma.02G134800.7.Wm82.a,-0.1556207690228037,0.3668809848856503,173913333.33333334,156130000.0
Glyma.14G111100.1.p;Glyma.02G135700.1.p,,,Glyma.14G111100.1.p pacid=30534136 transcript=Glyma.14G111100.1 locus=Glyma.14G111100 ID=Glyma.14G111100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G135700.1.p pacid=30510266 transcript=Glyma.02G135700.1 locus=Glyma.02G135700 ID=Glyma.02G135700.1.Wm82.a,7.237463726294522,0.4226497308103742,70960.0,10707973.333333334
Glyma.02G136000.1.p;Glyma.02G136000.2.p;Glyma.02G136200.2.p;Glyma.07G208900.1.p,,,Glyma.02G136000.1.p pacid=30510569 transcript=Glyma.02G136000.1 locus=Glyma.02G136000 ID=Glyma.02G136000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G136000.2.p pacid=30510570 transcript=Glyma.02G136000.2 locus=Glyma.02G136000 ID=Glyma.02G136000.2.Wm82.a,0.4398493033683523,0.0733144601584261,19811333.33333333,26873333.33333333
Glyma.02G136300.1.p,,,Glyma.02G136300.1.p pacid=30506195 transcript=Glyma.02G136300.1 locus=Glyma.02G136300 ID=Glyma.02G136300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0014842181230442,0.9989274952317486,4927453.333333333,4922386.666666667
Glyma.07G208700.1.p;Glyma.02G136700.1.p,,,Glyma.07G208700.1.p pacid=30495167 transcript=Glyma.07G208700.1 locus=Glyma.07G208700 ID=Glyma.07G208700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G136700.1.p pacid=30508314 transcript=Glyma.02G136700.1 locus=Glyma.02G136700 ID=Glyma.02G136700.1.Wm82.a,0.8822450169492093,0.1189435359596589,9326866.666666666,17191666.666666668
Glyma.02G137200.2.p;Glyma.02G137200.1.p,,,Glyma.02G137200.2.p pacid=30508896 transcript=Glyma.02G137200.2 locus=Glyma.02G137200 ID=Glyma.02G137200.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G137200.1.p pacid=30508895 transcript=Glyma.02G137200.1 locus=Glyma.02G137200 ID=Glyma.02G137200.1.Wm82.a,0.0182194487588897,0.9315259335735908,140060000.0,141840000.0
Glyma.02G138100.1.p;Glyma.14G121400.1.p,,,Glyma.02G138100.1.p pacid=30510119 transcript=Glyma.02G138100.1 locus=Glyma.02G138100 ID=Glyma.02G138100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3671499015160239,0.1676409460116936,296130000.0,229593333.3333333
Glyma.02G138400.1.p,,,Glyma.02G138400.1.p pacid=30509815 transcript=Glyma.02G138400.1 locus=Glyma.02G138400 ID=Glyma.02G138400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.2197907967605779,0.4041887534014269,15236000000.0,13083000000.0
Glyma.07G206200.3.p;Glyma.02G138800.2.p;Glyma.02G138800.1.p;Glyma.07G206200.4.p;Glyma.07G206200.2.p;Glyma.07G206200.1.p;Glyma.02G138800.3.p,,,Glyma.07G206200.3.p pacid=30495197 transcript=Glyma.07G206200.3 locus=Glyma.07G206200 ID=Glyma.07G206200.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G138800.2.p pacid=30506789 transcript=Glyma.02G138800.2 locus=Glyma.02G138800 ID=Glyma.02G138800.2.Wm82.a,-0.1575616905083927,0.4042089522687178,94232000.0,84482666.66666667
Glyma.02G139900.3.p;Glyma.02G139900.2.p;Glyma.02G139900.1.p,,,Glyma.02G139900.3.p pacid=30507100 transcript=Glyma.02G139900.3 locus=Glyma.02G139900 ID=Glyma.02G139900.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G139900.2.p pacid=30507099 transcript=Glyma.02G139900.2 locus=Glyma.02G139900 ID=Glyma.02G139900.2.Wm82.a,0.0279017337425813,0.8866463689921825,899040000.0,916596666.6666666
Glyma.02G140100.2.p;Glyma.02G140100.1.p;Glyma.02G140100.3.p;Glyma.07G205200.2.p;Glyma.07G205200.1.p,,,Glyma.02G140100.2.p pacid=30507975 transcript=Glyma.02G140100.2 locus=Glyma.02G140100 ID=Glyma.02G140100.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G140100.1.p pacid=30507976 transcript=Glyma.02G140100.1 locus=Glyma.02G140100 ID=Glyma.02G140100.1.Wm82.a,-0.3815572795763553,0.8574594366864502,1887906.6666666667,1449173.3333333333
Glyma.02G140900.1.p,,,Glyma.02G140900.1.p pacid=30509264 transcript=Glyma.02G140900.1 locus=Glyma.02G140900 ID=Glyma.02G140900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.1215746356695259,0.6485556513247706,701510000.0,644816666.6666666
Glyma.02G141800.2.p;Glyma.02G141800.1.p,,,Glyma.02G141800.2.p pacid=30509903 transcript=Glyma.02G141800.2 locus=Glyma.02G141800 ID=Glyma.02G141800.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G141800.1.p pacid=30509902 transcript=Glyma.02G141800.1 locus=Glyma.02G141800 ID=Glyma.02G141800.1.Wm82.a,0.0526097466382839,0.2841427478923176,2280600000.0,2365300000.0
Glyma.10G030600.1.p;Glyma.02G143700.2.p;Glyma.02G143700.1.p,,,Glyma.10G030600.1.p pacid=30477177 transcript=Glyma.10G030600.1 locus=Glyma.10G030600 ID=Glyma.10G030600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G143700.2.p pacid=30508498 transcript=Glyma.02G143700.2 locus=Glyma.02G143700 ID=Glyma.02G143700.2.Wm82.a,-0.9473825062544996,0.0076861253886538,1247366666.6666667,646850000.0
Glyma.02G145300.1.p,,,Glyma.02G145300.1.p pacid=30510298 transcript=Glyma.02G145300.1 locus=Glyma.02G145300 ID=Glyma.02G145300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.1466621547900221,0.6653628264797802,24625333.33333333,22245000.0
Glyma.02G145700.1.p,,,Glyma.02G145700.1.p pacid=30507647 transcript=Glyma.02G145700.1 locus=Glyma.02G145700 ID=Glyma.02G145700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-3.518731930746517,0.4399116325556738,24831553.33333333,2166506.6666666665
Glyma.02G147000.4.p;Glyma.02G147000.2.p;Glyma.02G147000.3.p;Glyma.02G147000.1.p;Glyma.02G147000.5.p;Glyma.10G026900.1.p,,,Glyma.02G147000.4.p pacid=30507182 transcript=Glyma.02G147000.4 locus=Glyma.02G147000 ID=Glyma.02G147000.4.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G147000.2.p pacid=30507181 transcript=Glyma.02G147000.2 locus=Glyma.02G147000 ID=Glyma.02G147000.2.Wm82.a,0.7626964261559839,0.0547107135049627,614940000.0,1043343333.3333334
Glyma.02G147200.1.p,,,Glyma.02G147200.1.p pacid=30510236 transcript=Glyma.02G147200.1 locus=Glyma.02G147200 ID=Glyma.02G147200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0055896618268154,0.9949673434860616,1497520.0,1503333.3333333333
Glyma.02G147300.1.p,,,Glyma.02G147300.1.p pacid=30508443 transcript=Glyma.02G147300.1 locus=Glyma.02G147300 ID=Glyma.02G147300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.7438701318463266,0.0263304750582379,4652100000.0,2777933333.333333
Glyma.02G148200.1.p;Glyma.10G025600.1.p,,,Glyma.02G148200.1.p pacid=30508216 transcript=Glyma.02G148200.1 locus=Glyma.02G148200 ID=Glyma.02G148200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,2.0488737738316067,0.0070134907073236,137586666.66666666,569310000.0
Glyma.02G148400.3.p;Glyma.02G148400.2.p;Glyma.02G148400.1.p,,,Glyma.02G148400.3.p pacid=30507071 transcript=Glyma.02G148400.3 locus=Glyma.02G148400 ID=Glyma.02G148400.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G148400.2.p pacid=30507070 transcript=Glyma.02G148400.2 locus=Glyma.02G148400 ID=Glyma.02G148400.2.Wm82.a,6.220959456354254,0.2028613811244423,70960.0,5293086.666666667
Glyma.02G150000.1.p,,,Glyma.02G150000.1.p pacid=30509483 transcript=Glyma.02G150000.1 locus=Glyma.02G150000 ID=Glyma.02G150000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0652302230023295,0.9503036520818704,1752353.3333333333,1674886.6666666667
Glyma.02G150100.1.p;Glyma.02G150100.2.p,,,Glyma.02G150100.1.p pacid=30506759 transcript=Glyma.02G150100.1 locus=Glyma.02G150100 ID=Glyma.02G150100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G150100.2.p pacid=30506760 transcript=Glyma.02G150100.2 locus=Glyma.02G150100 ID=Glyma.02G150100.2.Wm82.a,0.6821448963221779,0.1735685897363891,43771666.66666666,70232666.66666667
Glyma.02G151400.2.p;Glyma.02G151400.1.p;Glyma.02G151400.5.p;Glyma.02G151400.3.p;Glyma.02G151400.4.p;Glyma.02G151400.6.p,,,Glyma.02G151400.2.p pacid=30510391 transcript=Glyma.02G151400.2 locus=Glyma.02G151400 ID=Glyma.02G151400.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G151400.1.p pacid=30510390 transcript=Glyma.02G151400.1 locus=Glyma.02G151400 ID=Glyma.02G151400.1.Wm82.a,0.595230975918482,0.1768952288639926,7321900.0,11061300.0
Glyma.10G021900.4.p;Glyma.10G021900.3.p;Glyma.10G021900.2.p;Glyma.02G152300.1.p;Glyma.10G021900.1.p,,,Glyma.10G021900.4.p pacid=30475662 transcript=Glyma.10G021900.4 locus=Glyma.10G021900 ID=Glyma.10G021900.4.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.10G021900.3.p pacid=30475660 transcript=Glyma.10G021900.3 locus=Glyma.10G021900 ID=Glyma.10G021900.3.Wm82.a,1.8678572888321725,0.0344624792344721,1510086.6666666667,5511666.666666667
Glyma.02G152400.1.p;Glyma.10G021800.1.p;Glyma.10G021800.2.p,,,Glyma.02G152400.1.p pacid=30506392 transcript=Glyma.02G152400.1 locus=Glyma.02G152400 ID=Glyma.02G152400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.10G021800.1.p pacid=30477929 transcript=Glyma.10G021800.1 locus=Glyma.10G021800 ID=Glyma.10G021800.1.Wm82.a,-1.3821238960051094,0.1233000874494421,283813333.3333333,108886000.0
Glyma.02G155600.3.p;Glyma.02G155600.1.p;Glyma.02G155600.4.p,,,Glyma.02G155600.3.p pacid=30510003 transcript=Glyma.02G155600.3 locus=Glyma.02G155600 ID=Glyma.02G155600.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G155600.1.p pacid=30510002 transcript=Glyma.02G155600.1 locus=Glyma.02G155600 ID=Glyma.02G155600.1.Wm82.a,0.7999032727768708,0.0099230564516236,88568666.66666667,154196666.66666666
