gene_id	ec
100803027	3.2.1.67
100803035	1.1.1.27
100803036	2.7.1.40
100803038	3.5.1.1
100803038	3.4.19.5
100803057	3.2.1.166
100803060	2.3.2.27
100803063	2.3.2.27
100803068	4.2.2.2
100803070	2.7.11.1
100803079	1.1.1.8
100803092	5.1.3.3
100803104	1.2.1.3
100803114	1.11.1.7
100803116	3.5.1.124
100803119	3.1.3.12
100803122	2.7.1.48
100803123	2.4.1.351
100803124	3.4.25.1
100803126	6.2.1.3
100803127	5.1.3.6
100803139	2.7.1.11
100803141	2.7.7.7
100803170	3.4.19.12
100803171	1.10.3.1
100803176	1.8.1.4
100803177	2.3.2.27
100803187	4.2.1.76
100803189	5.2.1.8
100803190	3.2.1.21
100803194	2.3.1.50
100803204	2.7.2.4
100803206	2.3.2.5
100803207	2.3.2.27
100803223	1.11.1.7
100803229	4.2.2.2
100803230	2.7.1.157
100803243	3.1.13.1
100803246	2.6.1.99
100803252	2.3.2.27
100803257	3.4.16.2
100803260	3.1.2.2
100803268	3.4.11.9
100803287	5.4.99.30
100803293	2.7.11.22
100803293	2.7.11.23
100803308	6.1.1.12
100803313	2.7.11.1
100803321	3.1.3.16
100803324	1.14.14.158
100803358	1.13.11.58
100803378	2.1.1.355
100803381	1.3.1.42
100803394	3.1.4.11
100803415	7.4.2.8
100803418	2.3.1.133
100803420	3.1.3.16
100803435	3.1.4.11
100803453	2.7.1.48
100803479	2.3.2.27
100803481	4.98.1.1
100803481	4.99.1.9
100803483	5.1.3.2
100803496	4.1.1.37
100803503	1.11.1.7
100803506	6.1.1.10
100803507	4.4.1.14
100803509	2.7.11.1
100803527	3.1.1.11
100803536	5.3.99.6
100803548	3.4.11.2
100803569	2.3.2.27
100803579	2.3.1.199
100803581	1.3.1.42
100803582	2.3.2.27
100803586	2.3.1.286
100803592	3.5.2.17
100803594	2.3.2.23
100803597	2.7.7.50
100803597	3.6.1.74
100803600	3.4.19.1
100803612	1.1.2.4
100803619	1.11.1.7
100803620	2.7.1.52
100803620	2.7.7.30
100803625	2.7.11.1
100803630	2.5.1.43
100803631	2.7.11.1
100803633	2.1.1.68
100803633	2.1.1.4
100803637	1.11.1.7
100803659	2.7.11.1
100803666	5.3.99.6
100803677	6.2.1.3
100803678	2.7.11.1
100803687	3.1.1.31
100803691	7.1.3.1
100803699	2.7.7.15
100803712	3.1.3.74
100803713	2.7.1.4
100803722	1.14.11.60
100803724	2.1.1.12
100803740	1.1.1.44
100803740	1.1.1.343
100803759	2.7.11.1
100803760	2.3.1.158
100803764	3.1.3.16
100803768	2.4.1.182
100803787	2.7.11.31
100803789	2.3.2.27
100803804	1.6.5.2
100803819	2.1.1.199
100803830	3.1.1.13
100803839	5.2.1.8
100803843	5.6.1.10
100803857	4.3.1.24
100803874	1.10.3.1
100803875	2.3.1.15
100803875	2.3.1.198
100803876	1.10.3.2
100803877	1.1.1.208
100803880	1.1.1.206
100803881	2.3.2.27
100803883	3.1.1.97
100803898	2.3.2.31
100803910	3.1.1.13
100803924	6.2.1.64
100803925	4.2.1.11
100803931	1.3.1.78
100803945	4.2.1.1
100803951	2.3.1.291
100803959	3.1.1.112
100803962	1.1.1.22
100803964	2.5.1.27
100803964	2.5.1.112
100803999	2.7.11.1
100804007	2.4.1.123
100804017	2.6.1.44
100804017	2.6.1.40
100804018	2.7.11.1
100804022	2.7.12.1
100804044	6.2.1.12
100804048	4.1.1.35
100804054	2.3.2.23
100804055	3.2.1.4
100804060	5.6.2.7
100804061	3.1.3.43
100804063	1.2.1.84
100804064	6.1.1.22
100804065	2.5.1.47
100804077	2.3.1.20
100804077	2.3.1.314
100804100	2.7.12.2
100804105	3.2.1.14
100804110	5.2.1.8
100804112	3.1.3.16
100804116	2.6.1.85
100804117	2.7.11.1
100804120	3.2.1.166
100804122	3.5.2.17
100804152	3.2.1.39
100804162	2.6.1.1
100804176	3.1.26.5
100804179	2.7.11.1
100804180	2.7.10.1
100804180	2.7.11.1
100804183	5.4.2.11
100804199	5.6.2.6
100804212	3.1.3.16
100804220	3.1.1.11
100804260	3.2.1.22
100804288	2.1.2.10
100804290	3.2.1.22
100804291	2.3.2.23
100804313	2.7.1.40
100804343	2.7.7.9
100804344	2.3.2.27
100804350	1.11.1.7
100804355	2.3.2.23
100804368	2.7.11.1
100804369	5.4.2.11
100804372	3.2.1.4
100804387	2.7.1.68
100804389	3.5.2.3
100804405	3.4.19.12
100804406	1.14.14.17
100804422	7.1.2.1
100804429	2.7.1.90
100804431	1.5.99.12
100804449	2.7.7.14
100804452	2.7.12.1
100804477	3.2.1.152
100804501	2.3.2.26
100804504	2.3.1.188
100804509	1.14.14.90
100804509	1.14.14.89
100804517	2.1.1.143
100804519	2.1.1.354
100804524	2.7.11.1
100804530	5.4.2.3
100804545	3.2.2.3
100804558	3.1.3.16
100804565	1.3.1.33
100804571	3.1.1.31
100804592	2.1.1.355
100804605	2.3.1.20
100804605	2.3.1.314
100804607	1.1.1.40
100804620	1.11.1.7
100804624	5.3.1.5
100804627	2.4.1.144
100804629	3.1.3.16
100804632	1.3.1.2
100804637	5.6.2.3
100804647	2.3.1.9
100804651	1.4.3.21
100804652	1.14.11.2
100804658	3.2.1.96
100804664	7.6.2.2
100804673	5.6.2.4
100804681	3.5.1.98
100804683	3.1.3.16
100804683	3.1.3.48
100804684	2.3.2.27
100804687	2.4.2.24
100804696	5.3.99.3
100804702	2.7.11.1
100804707	4.2.1.19
100804708	2.7.10.1
100804708	2.7.11.1
100804709	6.3.5.6
100804709	6.3.5.7
100804719	2.7.11.22
100804733	1.1.1.102
100804746	1.14.13.168
100804748	1.8.4.11
100804749	2.3.1.291
100804754	3.4.19.12
100804758	2.3.2.27
100804765	1.11.1.7
100804775	2.4.1.21
100804781	2.7.11.22
100804783	2.7.11.1
100804792	5.6.2.6
100804808	6.2.1.12
100804814	2.4.1.46
100804818	3.6.1.5
100804819	2.7.11.1
100804829	1.11.1.7
100804850	6.4.1.4
100804853	1.2.1.12
100804855	5.3.3.21
100804856	3.4.24.56
100804862	2.3.2.27
100804865	2.3.1.51
100804867	2.3.2.27
100804875	2.7.11.1
100804886	2.3.1.133
100804890	3.5.1.128
100804892	1.1.1.195
100804897	2.7.11.1
100804898	2.7.11.1
100804904	6.3.5.1
100804924	5.3.4.1
100804928	2.7.1.32
100804928	2.7.1.82
100804938	2.3.1.12
100804943	1.1.1.208
100804946	1.1.1.206
100804960	7.2.2.8
100804962	2.3.2.27
100804969	2.3.2.23
100804973	1.11.1.7
100804974	5.4.4.2
100804975	2.7.7.6
100804985	3.4.16.2
100804994	1.16.1.7
100805001	1.2.4.1
100805018	3.1.2.2
100805019	3.13.1.1
100805027	6.3.2.17
100805030	3.1.3.16
100805040	1.14.19.6
100805040	1.14.19.22
100805063	7.2.2.10
100805068	3.1.11.2
100805069	4.1.1.31
100805071	6.1.1.7
100805081	3.1.3.16
100805094	2.4.1.259
100805094	2.4.1.261
100805097	1.14.11.2
100805107	2.7.13.3
100805113	1.6.5.2
100805114	5.1.3.2
100805117	3.2.1.14
100805119	2.7.11.22
100805127	1.3.1.77
100805157	5.6.2.7
100805163	2.7.1.160
100805168	2.7.11.1
100805171	1.11.1.7
100805182	1.5.3.14
100805182	1.5.3.16
100805186	3.4.21.105
100805189	2.3.1.225
100805194	5.3.99.6
100805195	5.3.1.8
100805201	2.7.11.1
100805216	1.8.5.1
100805216	2.5.1.18
100805218	7.1.2.1
100805240	1.2.1.84
100805248	2.7.1.78
100805249	6.1.1.20
100805270	1.14.11.13
100805275	2.7.7.4
100805275	2.7.1.25
100805281	3.1.3.16
100805294	3.1.4.4
100805303	4.2.3.1
100805306	3.4.22.49
100805315	3.4.21.105
100805316	1.1.1.267
100805322	2.3.2.27
100805330	1.6.5.9
100805344	2.4.1.13
100805352	2.4.1.207
100805356	2.3.2.23
100805357	3.2.1.78
100805363	2.7.7.41
100805369	6.3.2.6
100805371	2.7.1.68
100805374	2.4.2.58
100805382	3.2.1.51
100805390	1.6.2.2
100805391	3.1.4.3
100805392	2.7.11.1
100805393	1.14.13.81
100805405	2.3.2.27
100805406	2.3.2.27
100805428	4.2.3.46
100805439	2.7.11.1
100805448	2.5.1.6
100805449	2.3.2.27
100805450	5.2.1.8
100805455	2.7.11.1
100805463	2.3.2.24
100805471	2.1.1.33
100805472	3.2.1.4
100805475	3.1.3.16
100805477	2.7.7.48
100805508	2.4.1.195
100805510	2.3.1.133
100805524	3.1.2.22
100805538	3.1.3.16
100805556	2.3.3.1
100805560	3.2.1.2
100805571	5.6.2.7
100805577	2.3.2.23
100805602	3.4.19.12
100805615	3.1.2.6
100805618	2.3.2.27
100805627	3.2.1.78
100805631	2.3.2.23
100805645	3.4.22.68
100805655	3.2.1.14
100805656	2.7.1.91
100805675	2.7.11.1
100805696	2.3.2.27
100805704	2.3.1.51
100805705	2.3.2.27
100805710	2.7.11.31
100805712	1.11.1.7
100805723	1.14.11.65
100805725	3.2.1.50
100805739	2.7.7.27
100805744	2.3.2.26
100805745	3.4.21.105
100805755	5.3.1.13
100805757	3.2.1.26
100805776	1.2.1.84
100805777	1.14.19.6
100805777	1.14.19.22
100805779	2.3.1.225
100805782	3.2.1.15
100805784	2.4.1.218
100805786	2.2.1.1
100805788	5.6.2.3
100805795	3.1.3.16
100805799	4.2.99.18
100805811	2.3.2.27
100805815	2.3.2.27
100805817	1.14.13.168
100805827	2.5.1.18
100805830	2.7.11.24
100805835	4.1.99.5
100805836	3.2.2.20
100805842	2.5.1.84
100805842	2.5.1.85
100805850	2.4.1.144
100805857	6.3.4.2
100805860	2.7.2.4
100805873	2.4.99.18
100805886	2.4.1.43
100805889	5.2.1.8
100805890	2.7.11.1
100805902	2.1.1.278
100805908	2.5.1.18
100805921	5.6.2.7
100805922	2.7.11.1
100805924	3.6.1.75
100805924	3.1.3.4
100805930	3.5.2.17
100805930	4.1.1.97
100805932	2.1.1.368
100805940	2.7.11.1
100805941	1.17.7.4
100805944	2.1.1.37
100805954	2.7.11.1
100805958	1.14.14.179
100805961	2.7.11.1
100805962	2.3.1.133
100805963	2.3.2.27
100805965	5.4.99.45
100805971	2.4.1.259
100805971	2.4.1.261
100805981	3.2.1.2
100805994	1.3.1.70
100805998	1.14.13.122
100805999	2.1.1.68
100805999	2.1.1.4
100806003	3.2.1.78
100806018	5.6.2.7
100806021	3.1.3.16
100806021	3.1.3.48
100806026	1.14.11.13
100806041	3.2.1.24
100806046	1.14.11.2
100806057	5.6.2.7
100806069	2.4.1.195
100806070	5.6.2.4
100806073	4.1.1.35
100806074	1.10.3.2
100806079	6.6.1.1
100806082	6.1.1.11
100806083	3.1.3.16
100806093	1.10.3.2
100806100	5.3.1.24
100806101	1.11.1.11
100806107	1.1.1.49
100806107	1.1.1.363
100806115	2.3.2.27
100806123	3.2.1.21
100806128	2.1.1.33
100806133	3.1.1.11
100806137	3.4.11.9
100806141	5.6.2.6
100806161	3.2.2.23
100806161	4.2.99.18
100806165	1.1.1.195
100806168	6.3.5.5
100806170	3.2.1.166
100806175	2.3.2.27
100806181	2.3.1.30
100806187	7.1.2.1
100806201	3.4.19.12
100806209	6.3.2.52
100806257	1.10.3.2
100806258	3.4.21.92
100806274	5.6.2.7
100806276	2.7.1.23
100806291	2.3.2.23
100806298	1.14.13.122
100806309	1.11.1.7
100806310	3.2.1.37
100806311	2.7.11.37
100806313	2.3.1.158
100806314	2.5.1.141
100806320	3.1.3.7
100806325	2.4.1.46
100806342	3.2.1.68
100806347	3.4.19.12
100806349	2.3.2.23
100806350	1.14.14.137
100806362	3.2.1.21
100806367	2.2.1.2
100806371	5.6.2.7
100806375	3.5.1.121
100806378	1.14.14.58
100806378	1.14.14.59
100806384	5.6.2.3
100806419	1.14.11.65
100806420	2.5.1.47
100806420	4.4.1.9
100806446	3.6.1.5
100806458	3.2.1.55
100806463	4.1.2.48
100806464	5.6.2.6
100806467	5.6.2.7
100806475	3.2.1.96
100806476	3.1.3.43
100806482	1.2.1.13
100806486	3.4.16.2
100806498	5.1.3.18
100806508	7.6.2.2
100806511	4.1.3.38
100806522	2.4.1.12
100806524	3.1.3.16
100806525	2.1.1.68
100806525	2.1.1.4
100806526	1.1.1.95
100806526	1.1.1.399
100806533	3.2.1.96
100806538	4.2.1.11
100806541	2.7.7.69
100806543	2.4.1.14
100806545	1.1.1.39
100806551	3.2.1.209
100806552	5.6.2.4
100806561	2.3.1.133
100806579	1.2.1.88
100806580	7.1.2.1
100806590	3.4.19.12
100806593	3.1.1.31
100806595	1.11.1.7
100806601	1.5.3.14
100806601	1.5.3.16
100806607	3.5.1.122
100806615	2.1.1.295
100806619	2.3.2.27
100806625	3.6.1.43
100806626	4.3.3.7
100806628	4.2.3.4
100806645	6.2.1.3
100806646	2.4.1.1
100806647	3.2.1.114
100806648	4.4.1.5
100806661	2.4.1.255
100806678	2.7.11.1
100806689	4.2.1.9
100806700	1.11.1.7
100806714	2.5.1.18
100806748	3.2.1.24
100806761	2.4.1.13
100806768	2.3.2.27
100806771	2.7.11.1
100806786	2.4.1.12
100806790	2.3.1.256
100806797	7.2.2.10
100806804	3.2.1.22
100806810	1.1.3.8
100806812	2.3.1.39
100806814	1.1.1.100
100806839	2.7.11.1
100806842	2.7.4.14
100806844	6.3.4.3
100806846	3.2.1.15
100806874	2.4.2.64
100806878	1.5.3.17
100806886	5.4.2.3
100806887	1.1.1.284
100806887	1.1.1.1
100806896	2.7.1.31
100806916	2.7.11.31
100806917	7.1.1.8
100806927	2.7.1.26
100806927	3.1.3.102
100806936	3.4.19.12
100806939	6.1.1.1
100806949	2.7.11.1
100806950	2.3.2.27
100806951	1.11.1.7
100806956	5.1.3.3
100806995	1.1.1.208
100807008	2.4.2.10
100807008	4.1.1.23
100807009	6.3.1.14
100807010	3.4.22.34
100807011	5.6.2.7
100807012	3.2.1.166
100807013	2.6.1.99
100807021	4.6.1.16
100807032	4.1.1.37
100807040	3.2.1.4
100807061	2.3.2.27
100807063	2.4.1.207
100807064	3.4.21.89
100807069	3.1.3.16
100807070	5.1.3.3
100807077	2.4.1.207
100807079	1.1.1.208
100807082	3.1.26.11
100807101	4.1.3.36
100807109	2.7.11.24
100807110	3.4.25.1
100807126	2.7.1.19
100807128	3.2.1.21
100807160	2.1.1.310
100807162	5.6.2.6
100807172	5.6.2.2
100807186	3.2.1.21
100807192	4.2.1.92
100807194	2.3.1.16
100807214	3.1.3.56
100807219	2.4.1.12
100807226	3.5.1.124
100807227	2.3.2.27
100807235	3.1.3.16
100807239	2.7.7.7
100807263	2.3.1.225
100807267	2.2.1.2
100807276	3.5.4.19
100807276	3.6.1.31
100807282	3.4.19.12
100807287	3.6.1.5
100807292	2.3.2.27
100807293	1.14.14.82
100807302	3.1.3.16
100807309	2.4.1.43
100807324	2.3.2.27
100807325	1.14.13.168
100807327	5.2.1.8
100807329	3.1.3.16
100807331	2.3.2.27
100807342	1.2.1.12
100807343	2.3.2.27
100807347	2.7.7.48
100807354	2.4.1.21
100807360	2.7.1.158
100807365	3.2.1.2
100807396	3.1.3.16
100807397	2.3.2.27
100807403	2.4.1.239
100807407	4.1.1.31
100807414	2.7.11.1
100807421	1.11.1.7
100807427	1.14.17.4
100807430	1.11.1.7
100807431	3.1.4.4
100807444	2.3.1.297
100807446	1.14.14.137
100807451	3.1.3.11
100807453	2.5.1.32
100807463	3.1.1.23
100807483	4.2.2.2
100807487	4.1.1.9
100807496	2.7.11.1
100807501	2.4.1.1
100807504	3.4.21.102
100807516	2.4.1.218
100807519	5.5.1.13
100807521	2.3.2.27
100807526	3.1.1.3
100807526	3.1.1.13
100807526	3.1.1.4
100807526	2.3.1.51
100807527	2.4.1.14
100807528	5.1.1.7
100807532	1.6.5.2
100807537	2.7.11.25
100807538	2.3.3.13
100807545	3.2.1.68
100807558	1.1.1.8
100807560	3.1.3.2
100807564	2.7.1.100
100807582	2.7.11.1
100807583	3.2.1.51
100807589	2.1.1.212
100807589	2.1.1.46
100807592	2.1.1.205
100807613	2.5.1.18
100807615	2.7.1.40
100807617	1.1.1.195
100807623	1.5.5.1
100807653	2.4.1.207
100807659	3.6.1.62
100807672	2.7.11.1
100807674	3.5.1.4
100807687	6.2.1.3
100807689	1.1.1.85
100807691	2.4.1.111
100807698	3.1.4.46
100807702	3.1.3.16
100807702	3.1.3.48
100807702	3.1.3.67
100807709	7.6.2.2
100807715	3.2.1.21
100807719	5.3.1.9
100807729	2.3.2.27
100807736	2.7.1.71
100807743	2.7.6.1
100807751	2.1.1.229
100807752	3.6.5.5
100807756	2.7.11.22
100807756	2.7.11.23
100807770	2.1.1.114
100807770	2.1.1.64
100807771	2.1.1.319
100807772	3.4.24.36
100807779	4.2.1.93
100807796	2.6.1.83
100807800	1.14.15.45
100807800	1.14.15.46
100807810	5.6.2.6
100807819	1.14.14.90
100807819	1.14.14.89
100807821	2.3.2.31
100807828	2.3.2.27
100807830	5.6.2.7
100807833	2.1.1.14
100807840	2.7.7.15
100807843	2.4.1.255
100807861	2.4.1.82
100807864	2.7.1.40
100807875	6.2.1.3
100807882	2.7.11.1
100807900	2.5.1.60
100807908	3.1.1.11
100807911	3.3.2.6
100807918	3.5.1.4
100807922	6.2.1.45
100807923	3.5.1.98
100807933	2.4.1.144
100807938	2.4.1.239
100807940	2.7.11.17
100807953	2.1.1.278
100807954	4.2.1.1
100807957	2.7.1.11
100807959	3.1.1.14
100807967	1.10.3.11
100807968	1.18.1.2
100807970	5.1.3.15
100807972	2.3.1.180
100807981	2.7.11.1
100807989	2.7.11.1
100807993	2.7.11.22
100807993	2.7.11.23
100807997	1.17.1.8
100808012	4.1.1.36
100808015	3.4.19.12
100808025	1.14.17.4
100808027	2.3.1.15
100808027	2.3.1.198
100808051	2.4.1.15
100808051	3.1.3.12
100808061	2.7.12.1
100808068	2.3.2.31
100808086	4.2.1.75
100808118	2.4.1.32
100808125	1.8.1.8
100808133	3.4.25.1
100808141	2.5.1.18
100808148	1.14.19.41
100808162	2.7.1.33
100808168	2.3.1.20
100808187	6.2.1.1
100808187	6.2.1.2
100808196	3.1.26.11
100808198	3.1.3.16
100808199	3.1.3.48
100808217	3.1.13.4
100808223	1.14.14.93
100808225	2.8.1.6
100808230	3.4.11.1
100808235	2.7.1.68
100808241	7.6.2.2
100808253	4.2.2.2
100808262	2.4.1.227
100808268	3.1.3.97
100808274	2.7.7.48
100808277	3.1.1.11
100808286	3.4.19.16
100808302	2.7.11.22
100808318	1.2.1.24
100808324	2.7.1.1
100808326	4.2.1.1
100808340	3.4.19.12
100808350	3.4.24.36
100808353	2.7.1.107
100808361	5.4.99.5
100808374	2.5.1.18
100808375	2.7.7.13
100808383	2.7.11.1
100808399	2.7.11.1
100808400	4.2.1.20
100808417	3.6.1.13
100808417	3.6.1.18
100808418	2.3.2.15
100808418	3.4.17.25
100808436	5.3.4.1
100808438	4.2.2.2
100808439	2.4.1.239
100808442	3.2.1.4
100808444	1.11.1.7
100808448	2.3.2.27
100808453	2.3.1.179
100808470	2.4.1.239
100808482	2.4.1.13
100808490	3.1.1.14
100808506	3.1.1.29
100808507	2.7.11.1
100808513	1.2.1.3
100808523	1.11.1.9
100808526	3.2.1.177
100808536	2.7.11.1
100808542	1.11.1.7
100808546	1.14.11.15
100808553	1.5.99.12
100808555	2.3.1.45
100808559	3.1.1.11
100808564	1.1.5.3
100808568	2.7.1.59
100808571	2.7.11.22
100808581	2.4.1.218
100808584	3.2.1.6
100808585	5.5.1.13
100808597	3.1.3.16
100808598	2.1.1.202
100808611	2.3.2.27
100808617	1.10.3.2
100808619	1.5.99.12
100808651	1.14.13.168
100808657	2.3.1.51
100808662	2.4.1.131
100808698	3.1.3.5
100808698	3.1.3.6
100808703	2.3.2.27
100808704	4.2.1.93
100808714	3.6.1.13
100808714	3.6.1.16
100808714	3.6.1.53
100808720	3.1.3.16
100808721	3.1.3.16
100808721	3.1.3.48
100808730	2.1.1.356
100808731	3.4.25.1
100808736	4.4.1.11
100808738	1.5.99.12
100808754	2.7.1.68
100808763	2.7.11.1
100808766	7.6.2.2
100808771	1.1.1.95
100808771	1.1.1.399
100808776	3.6.1.66
100808791	2.7.7.27
100808796	3.1.1.96
100808800	2.4.1.15
100808800	3.1.3.12
100808808	2.3.2.27
100808811	6.3.2.51
100808812	1.10.3.3
100808814	2.5.1.75
100808816	2.3.2.23
100808817	2.3.2.27
100808837	6.2.1.64
100808841	2.1.2.11
100808856	1.14.14.17
100808859	2.1.1.202
100808860	2.1.1.287
100808891	2.1.1.103
100808892	3.1.2.4
100808899	2.7.6.3
100808899	2.5.1.15
100808902	5.6.2.6
100808905	2.3.1.48
100808907	2.7.11.1
100808911	2.7.7.2
100808918	2.3.1.15
100808918	2.3.1.198
100808931	2.7.4.8
100808935	3.1.13.4
100808936	1.14.11.65
100808939	6.2.1.1
100808944	6.2.1.12
100808948	1.10.3.2
100808951	1.1.3.20
100808957	5.6.2.7
100808961	2.7.12.1
100808977	3.2.1.51
100808980	3.2.1.4
100808990	1.1.1.146
100808993	1.8.3.1
100809003	2.8.2.39
100809016	2.5.1.54
100809024	2.3.2.27
100809027	1.3.1.78
100809032	1.4.1.4
100809042	2.4.1.228
100809047	3.2.1.119
100809056	2.3.2.27
100809071	1.1.1.324
100809080	5.1.3.15
100809097	1.14.11.13
100809100	2.7.7.41
100809106	6.1.1.6
100809120	2.5.1.55
100809123	2.3.2.27
100809128	2.4.1.25
100809134	5.2.1.8
100809140	3.2.1.152
100809149	2.3.1.199
100809150	6.1.1.11
100809157	4.98.1.1
100809157	4.99.1.9
100809162	3.4.19.12
100809163	2.5.1.9
100809168	2.4.1.132
100809168	2.4.1.257
100809170	1.1.1.206
100809171	2.1.1.319
100809174	2.1.1.319
100809187	1.6.5.2
100809191	3.2.2.16
100809194	3.1.3.12
100809207	2.3.1.48
100809208	2.7.11.1
100809224	1.8.1.8
100809235	3.4.19.12
100809238	3.2.1.21
100809241	2.1.2.10
100809245	1.11.1.7
100809253	2.5.1.72
100809262	1.14.11.67
100809265	3.4.21.105
100809277	4.2.2.2
100809287	2.4.1.123
100809290	1.14.19.6
100809290	1.14.19.22
100809292	6.1.1.5
100809298	2.7.11.1
100809299	1.4.7.1
100809310	5.5.1.24
100809319	1.1.1.418
100809324	2.7.11.1
100809325	3.1.26.11
100809327	2.7.1.40
100809329	1.14.11.13
100809331	4.2.1.91
100809331	4.2.1.51
100809346	2.5.1.16
100809385	3.6.5.5
100809388	1.13.99.1
100809394	5.1.3.2
100809399	7.6.2.2
100809400	1.1.1.316
100809406	2.5.1.18
100809408	2.3.2.27
100809411	3.1.1.31
100809412	3.1.26.5
100809415	2.1.1.244
100809416	1.1.1.100
100809433	2.3.1.74
100809452	5.3.1.9
100809456	2.4.99.12
100809456	2.4.99.13
100809456	2.4.99.14
100809456	2.4.99.15
100809465	3.1.3.16
100809481	2.7.1.172
100809492	1.1.1.2
100809499	4.1.1.20
100809513	2.3.2.24
100809518	3.4.21.102
100809530	1.6.5.2
100809535	6.1.1.21
100809537	3.6.1.21
100809547	2.3.1.35
100809547	2.3.1.1
100809548	2.3.1.15
100809548	2.3.1.198
100809551	2.8.2.39
100809553	4.1.1.1
100809558	5.6.2.2
100809559	5.6.2.6
100809578	1.8.1.4
100809584	1.6.2.2
100809593	2.3.2.27
100809596	5.6.2.4
100809602	2.7.11.1
100809607	6.2.1.45
100809609	2.7.1.25
100809620	2.1.1.319
100809628	2.3.1.20
100809630	1.5.3.14
100809630	1.5.3.16
100809633	1.5.3.16
100809637	2.1.1.34
100809646	4.2.1.11
100809656	6.1.1.17
100809668	1.3.1.102
100809669	2.3.1.35
100809669	2.3.1.1
100809670	5.4.99.39
100809674	2.4.1.13
100809676	3.6.5.2
100809682	5.2.1.8
100809684	2.3.2.27
100809696	2.7.1.150
100809699	1.13.11.12
100809727	3.5.2.5
100809733	2.3.1.15
100809733	2.3.1.198
100809737	4.2.1.33
100809737	4.2.1.35
100809740	2.3.2.24
100809752	7.6.2.2
100809756	2.7.1.21
100809770	3.1.2.22
100809779	3.5.1.10
100809783	2.3.1.50
100809808	2.7.4.8
100809809	1.1.1.100
100809812	1.2.1.3
100809820	3.6.1.75
100809820	3.1.3.4
100809827	2.5.1.115
100809827	2.5.1.116
100809832	4.1.1.35
100809838	2.7.11.1
100809839	2.3.2.27
100809850	2.3.2.27
100809853	2.3.2.24
100809861	6.1.1.10
100809864	3.2.1.14
100809881	2.4.1.267
100809883	2.3.2.27
100809894	3.4.22.68
100809895	2.3.2.23
100809915	1.6.5.9
100809923	2.1.1.205
100809925	6.2.1.26
100809938	3.1.3.16
100809938	3.1.3.48
100809938	3.1.3.67
100809949	3.4.24.85
100809958	3.1.3.43
100809972	5.1.3.3
100809983	5.4.99.30
100809984	2.7.11.1
100809989	2.7.2.11
100809989	1.2.1.41
100809996	1.14.11.2
100809998	2.3.1.225
100810000	1.16.3.1
100810004	3.2.1.6
100810005	1.8.1.7
100810008	5.6.2.6
100810016	2.4.1.32
100810019	3.1.11.2
100810026	2.8.2.20
100810038	2.3.1.255
100810048	2.3.1.199
100810057	3.2.1.26
100810085	2.7.11.1
100810088	4.2.1.3
100810089	1.3.1.38
100810107	1.10.3.3
100810124	2.4.1.218
100810127	2.1.1.107
100810130	6.2.1.76
100810141	7.2.2.8
100810150	2.7.11.22
100810158	3.1.1.116
100810160	2.7.11.1
100810169	3.2.1.39
100810176	2.3.2.27
100810184	5.3.4.1
100810186	2.4.2.38
100810190	1.3.3.4
100810190	1.3.3.15
100810214	3.1.3.43
100810217	1.2.1.12
100810230	3.5.5.4
100810230	4.2.1.65
100810237	2.7.11.1
100810243	5.2.1.8
100810249	4.2.1.1
100810258	3.5.2.5
100810259	3.1.1.11
100810270	1.13.11.12
100810271	1.3.1.42
100810272	5.6.2.6
100810288	2.7.7.6
100810291	3.4.25.1
100810294	1.14.14.48
100810297	2.2.1.6
100810318	2.3.2.24
100810319	2.7.11.1
100810329	3.1.1.11
100810333	3.2.1.1
100810335	4.6.1.16
100810341	4.2.1.76
100810347	2.7.11.1
100810348	3.2.1.14
100810351	3.6.1.13
100810351	3.6.1.22
100810355	1.11.1.7
100810357	2.5.1.61
100810373	2.7.4.2
100810377	2.7.11.1
100810380	4.2.2.2
100810383	5.4.99.23
100810387	3.2.1.51
100810392	1.11.1.7
100810400	5.4.99.41
100810410	2.3.2.27
100810418	6.2.1.12
100810427	2.3.2.31
100810432	2.7.1.68
100810451	2.7.7.27
100810468	1.1.1.85
100810474	2.3.2.2
100810474	3.4.19.13
100810474	3.4.19.14
100810475	1.3.1.9
100810475	1.3.1.10
100810476	6.1.1.14
100810483	2.7.7.6
100810484	3.2.1.67
100810496	4.2.1.1
100810498	2.4.1.15
100810498	3.1.3.12
100810502	2.3.2.27
100810522	7.1.1.2
100810539	6.3.2.17
100810544	5.4.99.39
100810547	1.14.14.17
100810554	2.4.1.111
100810555	2.7.11.1
100810561	2.7.1.20
100810565	3.1.1.11
100810567	2.4.1.12
100810573	2.3.2.27
100810577	3.4.19.12
100810582	3.4.19.12
100810609	2.4.2.7
100810615	4.2.2.2
100810626	3.5.1.23
100810627	3.4.19.12
100810636	1.10.3.3
100810659	2.7.7.79
100810663	1.11.1.7
100810671	2.5.1.18
100810673	1.14.11.65
100810677	3.2.2.20
100810683	3.4.11.9
100810688	7.6.2.2
100810695	3.1.3.16
100810701	2.7.4.3
100810716	3.1.1.98
100810730	6.1.1.17
100810739	2.7.1.36
100810741	3.1.1.11
100810742	2.7.1.159
100810748	2.7.11.1
100810758	7.2.2.10
100810772	2.3.2.24
100810776	2.4.1.111
100810777	2.7.11.1
100810780	1.14.19.17
100810780	1.14.18.5
100810787	2.3.1.15
100810787	2.3.1.198
100810799	1.14.14.154
100810799	1.14.15.36
