kegg_gene,uniprot
100812868,I1N0W9
100812871,I1LCF2
100812873,I1MZ16
100812874,C6TEH1
100812875,I1LEV4
100812876,I1N455
100812879,K7KDJ6
100812880,C6TD43
100812886,I1JRU4
100812887,A0A0R0HCZ7
100812892,C6TM85
100812893,K7MX68
100812894,A0A0R0HKK8
100812897,I1N9A4
100812901,I1JSX6
100812902,K7KHY4
100812903,I1LQQ6
100812904,K7N433
100812905,I1LRK3
100812906,K7N5I1
100812907,K7KHY6
100812909,K7LVF7
100812911,I1LV81
100812912,C6TIE3
100812913,C6TBE6
100812914,I1K428
100812916,K7N4U0
100812917,C6TGJ5
100812918,I1NJA5
100812919,I1K6B1
100812921,I1K1V6
100812922,I1K2A0
100812924,K7KR21
100812929,A0A0R0GVF8
100812930,A0A0R0JRE1
100812931,K7M363
100812933,V5TF25
100812934,C6TEA3
100812935,C6SXG1
100812937,I1M159
100812938,I1M273
100812940,I1K799
100812941,A0A0R0GT44
100812944,K7KTW2
100812951,A0A0R0JCG7
100812952,A0A0R4J574
100812954,K7M4K0
100812955,A0A0R0GGG0
100812957,I1KHX6
100812958,I1KIH3
100812959,I1M627
100812961,I1KLX2
100812963,K7KZL2
100812965,K7L1S4
100812966,I1MG44
100812967,I1MH28
100812968,I1MJG2
100812969,K7L973
100812970,A0A0R0G3K8
100812972,C6TF23
100812973,I1MFR1
100812974,K7MBZ9
100812977,C6TED7
100812978,I1KXH0
100812980,K7MEI2
100812982,K7L4T9
100812983,I1MJW9
100812984,I1MMJ5
100812989,C6TGX4
100812996,A0A0R4J421
100812998,A0A0R0LG38
100812999,I1MRB1
100813000,I1L561
100813001,I1MXN6
100813003,I1MY19
100813004,I1L652
100813005,K7K9F1
100813006,I1MRS5
100813007,I1L735
100813009,I1MUL9
100813011,K7LBC4
100813012,C6T924
100813013,I1JFH6
100813020,A0A0R0HUN7
100813022,I1LDV0
100813025,I1L9W8
100813026,I1N5B1
100813027,C6TM31
100813028,C6TM69
100813029,I1LD00
100813030,I1MYX5
100813031,I1LE09
100813032,I1LEG8
100813033,K7LM20
100813034,K7KFT2
100813035,I1L876
100813036,C6T7R2
100813037,I1JRW7
100813040,K7MPT4
100813041,K7MR02
100813045,I1LFW4
100813046,I1N9B2
100813051,I1NB85
100813055,K7MXL6
100813056,I1LMW8
100813057,K7KHD4
100813060,I1NAA2
100813061,I1JU53
100813062,I1NAV1
100813064,K7KLE0
100813065,I1JYV8
100813066,A0A0R0F101
100813067,A0A0R4J320
100813069,C9WA60
100813071,K7LQE4
100813072,I1JXE1
100813073,I1LLM1
100813074,I1JYD4
100813075,I1LQG9
100813076,I1JZ82
100813077,I1LTR6
100813079,I1NG06
100813081,I1LS34
100813084,I1LP29
100813086,I1LTX4
100813087,I1NFH5
100813088,C6TIB3
100813090,I1LPT3
100813091,A0A0R0HCQ0
100813092,K7KRI8
100813094,K7N125
100813095,K7LUR1
100813096,I1K2S0
100813098,K7KQP3
100813100,C6TCE2
100813102,K7KMP8
100813103,I1K6R5
100813108,K7M0J7
100813109,I1LVR4
100813113,I1LVW7
100813116,I1M1N6
100813117,I1K9L5
100813118,I1KA55
100813119,I1KAN3
100813120,I1M353
100813121,I1KB42
100813122,I1KBJ1
100813123,I1KC06
100813124,I1M556
100813126,A0A0R0GRL4
100813129,K7LY93
100813130,I1K8H8
100813134,K7KW86
100813135,I1M903
100813136,I1M9G4
100813137,C6T9W7
100813138,K7M7D2
100813139,A0A0R0GEU9
100813141,A0A0R0GAP8
100813142,I1KJ29
100813145,A0A0R0J536
100813146,I1M9T1
100813148,K7L3W1
100813152,K7MDH7
100813153,K7ME23
100813154,K7MA92
100813156,K7MC56
100813157,C6TM98
100813158,I1MD23
100813159,I1KPP4
100813160,I1KQ42
100813162,I1KQC8
100813163,I1KQX3
100813164,I1KRH0
100813165,I1MLU4
100813166,I1MNB4
100813168,I1KY06
100813169,I1KYJ4
100813170,C6T968
100813171,I1MLH6
100813172,K7K3J0
100813173,A0A0R0FN84
100813174,I1J658
100813175,I1KRB3
100813179,I1ML93
100813181,I1KUV3
100813184,I1MLF3
100813185,A0A0R0I304
100813186,C6SV99
100813188,I1MXV5
100813189,I1L5P2
100813191,I1L6A3
100813193,I1L2F8
100813194,A0A0R0IIZ3
100813195,P05477
100813198,K7K9W4
100813201,I1L011
100813202,I1JIR6
100813204,I1JDJ2
100813208,K7K882
100813210,I1JG11
100813211,I1JI34
100813216,K7MQL0
100813217,I1JCB3
100813218,I1LFB8
100813219,K7MU28
100813220,K7K7U2
100813221,K7LIT4
100813222,K7LKW9
100813224,I1N3T0
100813225,C6TDI4
100813226,K7LGR2
100813227,I1N502
100813228,I1MYR2
100813230,K7LHT2
100813231,I1MZG2
100813232,I1L9Q2
100813234,K7KC54
100813235,I1JP06
100813237,C6TMH9
100813239,I1JQF9
100813240,K7KGN3
100813242,K7KBX4
100813245,I1NAJ9
100813246,I1LG46
100813247,I1NCT4
100813248,I1LG94
100813250,I1LLU9
100813252,C6TDC9
100813253,K7LMT2
100813254,I1JXC5
100813256,K7LNX9
100813258,K7KJR6
100813259,I1LH45
100813260,I1JWX4
100813262,K7KHM4
100813263,I1NFB2
100813264,K7KIC8
100813266,C6TF22
100813268,K7N4M1
100813271,I1LUB9
100813272,I1NG05
100813273,C6TI64
100813275,I1LNV1
100813276,K7KR31
100813277,I1LRT0
100813278,K7KNH9
100813279,I1LNR2
100813281,I1NDN0
100813284,K7KQ31
100813285,I1LQ97
100813286,I1K3R6
100813287,I1JZW6
100813288,I1LZX3
100813291,K7M1D0
100813292,I1M592
100813295,I1LYW7
100813296,I1K8K9
100813297,I1LW22
100813298,A0A0R0JLX5
100813299,I1M0N4
100813300,I1KFN2
100813301,C6TNX5
100813302,K7LWT6
100813303,I1M4J7
100813304,I1LVK6
100813306,I1KF44
100813307,I1KFL5
100813308,I1K7Q8
100813309,K7KUC0
100813311,K7M7Q8
100813312,K7M5I4
100813313,C9WA62
100813314,K7L333
100813315,I1KMH1
100813316,I1KNQ6
100813319,K7L3B5
100813320,K7L3L7
100813322,C6TGI9
100813324,I1KGM8
100813325,I1MF65
100813326,K7MAU4
100813327,I1MCZ0
100813330,I1MDU8
100813332,K7LA97
100813333,I1MGD7
100813335,I1KRZ7
100813337,I1KTK9
100813339,I1KUP3
100813340,C6TFI1
100813341,I1MMT3
100813342,I1KVR2
100813343,I1MNR1
100813344,I1KWV4
100813345,I1MQ05
100813346,C6T5R5
100813347,I1MKS0
100813349,I1KQR9
100813350,A0A0R0IPV2
100813353,I1J6M0
100813355,I1J840
100813357,K7LDW7
100813359,I1J537
100813360,A0A0R0I3M9
100813361,I1J4Q0
100813362,K7LF43
100813363,C6TEH0
100813364,A0A0R0L655
100813367,A0A0R0FLD2
100813368,G4Y9K1
100813370,I1L3P6
100813371,I1MRE9
100813372,A0A0R0IHH9
100813374,A0A0R0II00
100813375,I1MR61
100813376,I1JD40
100813377,I1MSI4
100813378,C6T8G8
100813380,K7KAN0
100813382,I1JJI8
100813383,C6TKE2
100813384,C6TJY3
100813385,I1L7G2
100813388,I1JJ05
100813389,I1JJW7
100813393,K7K749
100813394,I1JDY1
100813397,A0A368UHL6
100813398,K7MRS2
100813399,I1JCP6
100813400,I1LCF3
100813401,I1N3A8
100813403,A0A0R4J5Y4
100813405,K7KG49
100813406,I1JLW1
100813407,I1JMF8
100813408,K7LHF1
100813410,A0A0R0FAS8
100813414,I1JRU5
100813415,I1LHP6
100813416,I1N8R0
100813417,I1N9W1
100813420,C6T8D2
100813421,I1LMG0
100813422,I1N5Z2
100813423,I1JTV8
100813424,I1N9A6
100813425,I1JWR2
100813426,I1NCU5
100813428,I1N612
100813429,I1JVD2
100813430,A0A0R0HSN9
100813431,C6TP09
100813433,K7KLD7
100813434,K7N2F3
100813437,I1LQQ9
100813438,K7N443
100813439,I1LRK7
100813442,A0A0R0EGJ7
100813443,K7LSJ2
100813444,C6TCC8
100813445,K7N3W3
100813446,I1NHE9
100813447,C6TGS1
100813448,K7KQK2
100813450,K7N531
100813451,I1NJA6
100813453,I1ND52
100813454,I1JZH5
100813455,I1K2A2
100813457,I1K4T0
100813461,K7KMQ3
100813462,I1LX53
100813466,I1LXD0
100813467,I1K843
100813470,K7LZW5
100813471,I1LW34
100813472,K7KY61
100813473,I1M160
100813474,C6TG81
100813475,I1M2P0
100813476,I1KCI9
100813477,K7KXA9
100813479,K7KSD4
100813480,K7KTW3
100813483,C6TH62
100813485,K7KWE6
100813487,I1KL56
100813488,I1M6P9
100813489,K7M865
100813490,C6TCX9
100813492,A0A0R4J3L2
100813493,I1KIH5
100813496,I1KLX5
100813498,K7KZL6
100813501,A0A0R4J410
100813502,C6T852
100813503,C6THW1
100813504,C6T970
100813509,I1MFR2
100813513,I1KT12
100813514,I1KWC6
100813515,I1J6U3
100813517,A0A0R0LGJ7
100813518,K7LAX9
100813520,I1J645
100813521,K7MGC8
100813522,I1J8P9
100813523,I1KST1
100813525,K7L793
100813526,I1J8J7
100813527,I1L339
100813528,I1J9C8
100813529,I1J9U7
100813531,K7MN68
100813532,C6TJ08
100813535,I1L703
100813538,K7K2M7
100813539,C6TCE6
100813540,I1MRB2
100813541,K7LF84
100813542,I1MRJ8
100813543,I1JCV0
100813544,K7MP10
100813546,K7LGI1
100813547,A0A0R0L0D4
100813548,I1MUM2
100813550,K7LCP1
100813551,I1JEJ6
100813552,I1JBJ2
100813554,I1LAB5
100813556,I1LBB3
100813557,I1JJG0
100813558,K7LJZ2
100813560,I1LDV3
100813563,I1L7K9
100813564,A0A368UGN4
100813565,K7MVI7
100813566,I1LBF1
100813568,K7MSD5
100813570,I1N2E7
100813571,A0A0R0I5X2
100813574,A0A0R0KL70
100813578,I1L9I9
100813580,A0A0R0F8V1
100813582,K7MR04
100813583,A0A0R0KIS4
100813585,K7LRA3
100813589,I1LIM1
100813590,C6TDA9
100813592,K7MZI8
100813596,I1LMW9
100813598,I1LND8
100813601,C6TEP1
100813602,I1JXY4
100813604,C6TEZ5
100813605,A0A0R0KBJ0
100813607,I1JSE9
100813608,K7LQF6
100813609,A0A0R4J363
100813611,K7KL24
100813612,I1LLM3
100813613,K7KLP3
100813615,C9WA64
100813616,I1LQJ1
100813618,K7N386
100813622,K7KJL2
100813624,C6TME6
100813625,I1LPA7
100813626,C6T607
100813627,C6TNF4
100813628,C6TMP8
100813629,I1LPT4
100813633,C6TA92
100813634,I1K2S1
100813635,I1LT55
100813636,I1K498
100813637,C6TKE8
100813638,A0A368UMR9
100813639,A0A0R0FV18
100813640,K7LYT2
100813642,K7M0J8
100813644,I1M3Y3
100813645,K7LY58
100813647,K7KTN0
100813648,I1M1P3
100813649,I1K9L3
100813650,K7KUG2
100813652,A0A0R0H3Q1
100813653,I1KB44
100813654,I1KBJ4
100813655,I1KC07
100813657,I1KD11
100813658,I1M5L7
100813659,K7LX39
100813660,K7LXQ7
100813662,K7KTB2
100813665,I1M875
100813669,I1MAK4
100813670,I1M6E3
100813671,I1KN21
100813674,I1M784
100813676,K7M6K9
100813678,A0A0R0J975
100813682,C6TID4
100813684,K7MA51
100813686,I1KK10
100813688,A0A0R0G2K1
100813689,I1MHZ4
100813690,K7MDS0
100813692,I1KXG4
100813693,I1KZ05
100813695,I1KQX7
100813698,K7L7U2
100813699,C6TGX1
100813700,K7MHV4
100813702,I1KYJ6
100813704,K7MEW9
100813706,I1KRB5
100813707,K7K556
100813711,I1KUW0
100813712,K7MHP9
100813715,K7MIF4
100813718,A0A368UHM7
100813719,I1MSP3
100813721,K7LFK6
100813723,K7LFY4
100813725,K7LCZ7
100813726,I1L474
100813727,K7MNE0
100813728,C6T9L7
100813729,I1MRS1
100813730,I1KZY8
100813731,K7LBY1
100813733,I1MVQ2
100813734,K7K770
100813735,I1JE12
100813736,A0A0R0F7T3
100813737,A0A0R0KWS0
100813741,I1JGI7
100813742,I1L8W9
100813743,I1JI35
100813745,I1JII2
100813747,I1N057
100813748,I1N0A5
100813749,I1L9B9
100813750,I1N2L0
100813752,K7LM24
100813755,A0A0R0HS87
100813758,I1N2W7
100813760,K7MUC8
100813762,I1N4L1
100813763,C6T937
100813764,K7MV97
100813766,I1JR46
100813767,K7LHT3
100813768,I1MZG4
100813769,K7LI56
100813771,C6TA42
100813774,I1JPG7
100813775,K7KCB4
100813776,I1JKJ7
100813779,K7KCI9
100813780,I1JKV2
100813781,I1NAK0
100813782,I1LK36
100813783,A0A0R0EIZ0
100813786,I1LLV0
100813787,C6T909
100813789,A0A0R4J4E5
100813790,K7KL10
100813792,I1NBW2
100813793,K7LNY4
100813795,I1JVX3
100813797,I1JST5
100813799,C6TKE3
100813802,A0A0R0K4J7
100813804,I1LR38
100813809,I1LUC0
100813810,I1NG07
100813811,I1NGJ1
100813812,K7KPT5
100813814,I1NIB4
100813815,K7KR37
100813816,K7LU09
100813817,I1K1B0
100813818,I1NDN1
100813819,I1K3B1
100813820,K7LT31
100813821,I1JZR7
100813823,I1K580
100813824,I1K040
100813825,I1LX70
100813826,K7KNK6
100813827,K7KP07
100813832,I1LYW8
100813836,K7KYH8
100813837,A0A0R4J4X0
100813838,I1LU28
100813839,I1M4L4
100813840,C6T9F2
100813841,K7LWS4
100813842,K7KSJ5
100813843,I1KF47
100813844,I1KFL7
100813850,A0A0R0GFU6
100813851,K7M5I9
100813852,I1MA26
100813856,K7M4N7
100813857,K7M6P7
100813858,I1M7K6
100813859,C6TMA8
100813860,I1KMU6
100813861,K7MCT2
100813863,I1KIL4
100813864,I1MF63
100813865,I1MFN9
100813866,I1MII0
100813867,I1KX76
100813868,I1MEJ6
100813869,I1KYF1
100813870,K7MBA0
100813871,Q4FH86
100813872,I1KS00
100813874,C6TCU8
100813876,I1KUP5
100813878,C6TGD3
100813879,C6TGB8
100813881,C6TH05
100813882,I1KXH4
100813883,K7MIW0
100813884,K7MEC9
100813885,K7L4E8
100813887,K7L574
100813888,K7L4D6
100813889,K7K4S9
100813890,I1MNJ2
100813891,I1J6M1
100813894,K7MIT5
100813897,K7MMS8
100813898,I1L412
100813899,I1L100
100813900,I1J4Q3
100813901,K7LF46
100813902,I1MTC4
100813904,C6TF39
100813905,C6T8D0
100813906,I1MUM8
100813907,I1MV44
100813909,I1L3P5
100813911,I1L4P2
100813913,K7MJF4
100813914,K7K9N3
100813916,I1L003
100813917,K7MKY0
100813918,I1JD93
100813919,I1MVA1
100813925,I1JJ06
100813926,I1LCI6
100813927,K7LLK9
100813929,I1JDH1
100813930,K7K7H0
100813931,K7MR70
100813932,I1LBZ4
100813935,I1LCF7
100813937,I1LE15
100813938,A0A0R0FB25
100813940,I1MYB9
100813941,C6SXP2
100813942,I1JNY5
100813943,I1N5D9
100813944,K7KG54
100813945,K7LHL0
100813946,A0A0R0EBY7
100813947,K7KE43
100813950,I1JQW0
100813952,K7LNB0
100813953,I1JRU6
100813954,I1LHQ0
100813956,C6TIL4
100813958,C6TG14
100813959,I1JLJ1
100813963,I1N7Z4
100813966,C6TM08
100813969,A0A0R0K6M5
100813971,I1N6L5
100813972,I1LLG2
100813973,A0A0R0EJ11
100813974,A0A0R0KI86
100813977,I1LV24
100813980,C6TNF9
100813981,K7N5I3
100813982,K7KJV3
100813983,I1NEK1
100813986,I1NHF2
100813987,I1NHT9
100813988,K7KQK3
100813990,I1NIS4
100813992,I1K6B5
100813994,I1K2A3
100813996,I1JZU5
100813999,I1K008
100814000,I1LZA1
100814004,A0A0R0GW17
100814009,I1KE06
100814010,I1LZF7
100814011,C6TNX8
100814013,I1M163
100814014,C6ZRQ7
100814016,C6TMF4
100814017,I1KE44
100814018,K7LXD9
100814019,I1K7J1
100814020,I1K9B7
100814022,I1KAT1
100814025,I1M904
100814029,I1MBJ7
100814030,A0A0R4J537
100814031,I1M6X0
100814032,I1KHX8
100814033,I1KIH6
100814034,K7M5T1
100814035,I1KJP2
100814036,I1KKU9
100814037,I1KLE1
100814039,I1ME25
100814040,K7KYY3
100814042,K7L1S8
100814043,C6TE36
100814044,I1MGK1
100814045,I1MH33
100814047,I1MD48
100814050,K7L9V4
100814053,K7MC04
100814055,K7MCH1
100814056,K7L6H4
100814057,K7L8L5
100814059,K7MEI3
100814060,I1KZL6
100814061,I1KQ25
100814063,K7MF37
100814065,I1KST3
100814066,I1KU59
100814067,I1J7M4
100814068,I1J8J8
100814069,C6TI45
100814070,I1J9C9
100814071,C6TMZ5
100814074,C6TFL8
100814077,K7LGG1
100814078,C6TGD9
100814079,Q6PP99
100814080,C6TGE5
100814081,K7K2M8
100814082,I1MVL1
100814083,K7MME1
100814084,I1L564
100814087,I1MRL5
100814088,I1L655
100814091,I1MRT6
100814093,I1JHG9
100814097,I1JH08
100814098,I1L8Z7
100814100,I1JHL0
100814102,I1JJG2
100814107,I1L9X2
100814109,I1N5B3
100814110,A0A0R0HN12
100814111,I1JCK7
100814113,C6T6B6
100814114,I1N2E8
100814115,I1LDH1
100814116,I1LEH0
100814119,K7LH43
100814122,K7MQ76
100814123,I1L8P4
100814124,I1JNG6
100814126,I1LHI6
100814127,I1JRB6
100814128,K7LRT8
100814129,I1N9B9
100814134,I1NB87
100814135,I1JL08
100814137,C6TGA7
100814138,I1LMX0
100814139,A0A0R4J4J7
100814141,I1NAA5
100814143,K7LN82
100814144,K7KLE6
100814145,K7N063
100814146,A0A0R0KBJ0
100814147,I1LJN4
100814148,I1JUV6
100814149,I1JSP6
100814151,K7LVD8
100814152,I1JZ88
100814153,K7N387
100814154,K7KIW2
100814156,I1LS35
100814157,I1ND11
100814158,K7KJL3
100814161,K7LVS5
100814162,I1NFH7
100814163,I1LUR9
100814164,K7LSU9
100814166,K7KRJ2
100814167,I1LS36
100814169,C6TNL6
100814170,I1JZT4
100814174,K7KRX4
100814175,I1LX21
100814176,I1LYK0
100814178,I1M0J9
100814181,K7M409
100814182,A0A0R0JT45
100814183,I1K925
100814184,K7M1C1
100814185,K7KU45
100814186,I1KA61
100814188,K7M2A2
100814189,C6TFQ5
100814190,I1KBJ8
100814191,I1KC09
100814192,I1M561
100814193,K7KW60
100814194,K7M3V1
100814196,I1LWY7
100814197,A0A368UH54
100814198,I1K8I2
100814201,K7M807
100814204,I1KH02
100814205,I1M6M7
100814206,I1M6E4
100814207,I1KN33
100814208,I1KJ34
100814212,C6TKX6
100814215,K7MD32
100814216,K7KYZ1
100814223,I1MC96
100814224,I1MJ12
100814227,I1KQD6
100814228,C6TFD7
100814231,I1MLV4
100814232,C6SZF7
100814235,K7MIL2
100814236,I1KY16
100814237,K7LAC1
100814238,I1KP09
100814240,K7K3J6
100814242,I1KRC2
100814244,I1JA45
100814245,K7L6V4
100814247,K7K5J4
100814250,A0A0R4J2K6
100814253,I1J8Z1
100814255,K7MNI0
100814258,I1MSW9
100814260,K7LFY8
100814261,I1L1D2
100814262,K7LCZ8
100814263,I1L478
100814264,I1MRH6
100814266,A0A0R0KZP2
100814269,K7LBY4
100814271,I1L1P0
100814273,I1JBB8
100814275,I1JBH5
100814276,C6TG27
100814278,I1JI38
100814279,I1JII4
100814280,I1L972
100814281,A0A0R0L4A5
100814284,I1N0C7
100814286,I1LFD0
100814288,I1JEF9
100814289,A0A0R0HT35
100814291,C6TKD8
100814293,I1N2W9
100814295,I1MZ59
100814296,I1L7I2
100814297,I1N504
100814298,I1MYS9
100814299,I1JR48
100814300,K7LHT4
100814301,K7MPU8
100814302,I1L8J4
100814303,I1MZN0
100814304,C6TG11
100814307,A0A0R0EL90
100814308,K7KBY0
100814309,I1JKG8
100814311,I1NAK1
100814312,I1LK37
100814313,I1NCT8
100814314,I1LL11
100814316,K7LR27
100814318,I1LMF7
100814319,I1N9V7
100814320,K7LMT6
100814321,C6TNW0
100814323,I1NBD4
100814324,A0A0R0ERV5
100814325,K7LNY5
100814326,I1NCU6
100814328,K7KJS2
100814332,C6TAP5
100814333,I1JSW9
100814337,C6T835
100814338,K7N4M6
100814339,K7LSG7
100814340,I1JTM7
100814341,I1LUC3
100814343,I1NH14
100814345,K7LSB8
100814349,I1K1B8
100814351,K7N0Z0
100814352,I1LPZ5
100814354,C6TF36
100814356,I1K3R8
100814358,I1K581
100814359,I1K0P3
100814360,K7M077
100814366,I1K8C9
100814367,C6T9B7
100814368,K7LZJ1
100814370,A0A0R0JM88
100814371,I1M0N9
100814373,I1M465
100814374,C6TCR7
100814376,A0A0R0GLH9
100814378,K7KSK3
100814379,I1K7H0
100814380,K7KSU3
100814381,K7KUC7
100814382,I1MAH3
100814384,I1MAX2
100814385,I1MBT8
100814386,K7M5J0
100814388,I1MB28
100814391,I1KNQ8
100814392,I1KK82
100814395,K7L3C3
100814396,I1KMU7
100814398,I1KIL5
100814400,K7L1A2
100814401,I1MF67
100814402,I1MFN6
100814403,K7MD46
100814404,I1MCE8
100814405,K7L9D0
100814406,K7M9P9
100814407,K7MA62
100814409,K7MBN0
100814410,I1KS01
100814411,I1KSG1
100814414,I1KUP6
100814415,I1MK29
100814416,I1MMT8
100814417,I1KVR6
100814418,I1MNR3
100814419,I1KXH7
100814422,K7L4F0
100814427,C6TM71
100814428,C6TIR6
100814429,K7MIU1
100814430,I1MWI0
100814431,E4W697
100814432,K7LEF8
100814433,K7K181
100814434,I1L515
100814435,I1MR11
100814439,K7MLN3
100814440,I1L327
100814442,I1MRF4
100814443,A0A0R0IAN5
100814444,K7K6N3
100814445,K7LFI6
100814446,K7MJF5
100814448,I1MRQ6
100814449,K7LB72
100814450,K7MKY1
100814451,I1JI29
100814452,I1MVA5
100814454,A0A0R0FEC7
100814457,A0A0R0KW19
100814458,K7MRV0
100814459,I1L924
100814460,I1JBZ9
100814462,K7LKC8
100814466,I1JCB9
100814467,I1JF07
100814468,K7MR73
100814469,A0A0R4J467
100814470,I1LCF9
100814471,I1MZ17
100814475,K7KG55
100814476,I1L8V3
100814477,I1JLW3
100814479,I1MZK6
100814480,I1N1A7
100814481,I1JQW1
100814482,I1LM99
100814483,I1JRU7
100814484,I1LHR1
100814485,I1N8R9
100814486,I1LI58
100814487,K7MYT4
100814490,I1N727
100814492,K7MX73
100814493,C6TCF3
100814494,C6TN46
100814496,I1N9B3
100814497,K7LNM0
100814499,I1N617
100814501,K7LQ39
100814503,K7MWV8
100814504,A0A0K2CTE5
100814508,I1LV27
100814510,A0A0R0EDV2
100814512,K7N5I9
100814517,I1LV85
100814518,I1NHF4
100814520,K7KQK4
100814521,I1LPL0
100814522,I1NIS9
100814523,K7N5G5
100814524,I1K6B6
100814525,A0A0R0EFX0
100814531,G0T436
100814534,K7M367
100814538,K7LZS7
100814540,K7KY66
100814541,K7M0X6
100814542,A0A0R0H1R6
100814543,I1KCJ9
100814545,K7KSD6
100814551,I1KD93
100814552,K7M5V7
100814554,I1KL57
100814555,K7L2R3
100814556,A0A0R0GFT1
100814557,I1M6U4
100814559,I1KHY2
100814561,I1M8X6
100814562,K7M4V2
100814564,I1KLY0
100814566,I1KHG9
100814569,I1MGK2
100814571,I1MJG4
100814573,I1MD92
100814574,C6TKZ7
100814575,I1MF55
100814577,I1MHB1
100814578,I1MDS7
100814579,K7L6H5
100814580,I1KWC9
100814582,A0A0R0FJN3
100814585,I1KQ33
100814589,K7K4B8
100814592,I1KPE9
100814593,I1J7M6
100814594,I1J8K2
100814596,I1J9D0
100814597,I1J9V6
100814599,C6F117
100814600,K7K1J4
100814601,K7K1K7
100814602,I1L711
100814603,A0A0R0FAD6
100814604,K7LCF8
100814609,I1L565
100814610,I1MXN9
100814611,K7K960
100814612,C6TLU1
100814613,I1L656
100814615,C6T9A7
100814618,I1JHH2
100814619,K7MLE6
100814621,I1JE13
100814622,I1JFG8
100814623,I1JH19
100814625,K7MS18
100814626,I1JHL7
100814628,I1JJG3
100814629,K7K608
100814630,I1LDW0
100814634,K7MUM3
100814637,I1N1T9
100814638,I1LD03
100814639,I1MYX8
100814640,I1LDH2
100814641,I1L856
100814642,I1N3T3
100814643,K7KEV4
100814644,I1LFC1
100814645,A0A0R0KWC4
100814647,K7KH30
100814652,I1JNH2
100814653,A0A0R0HJ53
100814655,I1JRB8
100814656,K7LRU2
100814659,I1LIM9
100814660,I1LJ54
100814662,K7MZJ2
100814663,K7LML8
100814664,A0A0R0HL69
100814665,I1LNE1
100814666,K7LMI2
100814667,I1NAB2
100814668,I1JX00
100814669,A0A0R0HMM2
100814670,I1JXZ0
100814672,C6TC09
100814673,C6TFN6
100814674,I1LJN8
100814675,A0A368ULH4
100814676,I1LH18
100814677,C6T6Y3
100814679,I1JXE5
100814680,I1LLM4
100814681,I1LQH0
100814682,I1JZ89
100814683,I1LUE4
100814684,I1NG12
100814686,I1LR43
100814688,I1LP02
100814689,K7N509
100814690,I1JTF4
100814692,I1LTG9
100814693,C6TIU7
100814694,K7LVS6
100814695,I1NG08
100814696,I1LUS0
100814699,I1LRF1
100814700,I1K5M2
100814705,I1K2S5
100814706,I1K4A3
100814709,I1K6A8
100814712,I1M0K0
100814713,I1M2L5
100814714,A0A0R0GWF1
100814716,I1K892
100814717,K7KXJ1
100814718,I1LZR3
100814719,I1K927
100814720,K7M1A3
100814721,I1K9M3
100814722,K7KUS1
100814723,I1M358
100814724,I1KB48
100814725,I1KBJ9
100814726,C6T7R8
100814727,C6T8Y0
100814728,I1KD19
100814730,I1LWK4
100814731,A0A368UI13
100814732,K7KTB8
100814733,I1KCA1
100814734,I1MBA2
100814735,K7M695
100814736,I1M6M9
100814737,I1M6E6
100814739,I1M705
100814740,I1KJ35
100814741,I1KJP8
100814743,A0A0R4J3N9
100814745,I1MIG9
100814747,I1MJG1
100814751,C6TNA3
100814752,K7MCL9
100814754,I1MJ14
100814757,I1KQD8
100814758,C6TEB6
100814759,C6TLG5
100814760,K7MEH1
100814763,I1MPC2
100814765,K7LA02
100814766,I1KYK0
100814771,I1J851
100814774,I1JA49
100814777,I1JAU8
100814778,K7MHQ1
100814779,I1J744
100814780,K7L828
100814783,I1J8Z2
100814785,I1MSI9
100814787,I1MXW3
100814788,K7LFL4
100814789,K7MKA0
100814791,A0A0R0ID91
100814792,C6TJP8
100814793,I1L2G7
100814794,K7LE73
100814798,K7MKK7
100814799,K7LBL9
100814800,A0A368UIJ8
100814801,I1L1P1
100814802,I1JDJ9
100814805,I1L0J4
100814806,C6TN75
100814807,I1JB49
100814808,A0A0R0KZ07
100814809,I1JBW8
100814810,A0A0R0L1Z4
100814812,I1N058
100814813,K7K0P7
100814814,I1N2D4
100814817,I1JCC3
100814818,I1LFD4
100814819,K7MU33
100814820,C6TM50
100814822,I1LAX0
100814824,I1LEW2
100814825,I1N466
100814826,I1N4L2
100814827,I1L7I3
100814828,C6TND0
100814830,K7KGK3
100814831,I1L8E9
100814833,I1L9Q4
100814834,K7MQR6
100814835,I1JN16
100814836,I1JP17
100814837,I1JPH0
100814841,A0A0R0KER8
100814842,I1NAK6
100814843,I1LK41
100814846,K7KDQ9
100814847,I1LLV4
100814849,I1LGI2
100814850,K7MYS3
100814851,I1LGR9
100814852,I1NAV4
100814854,I1NBD6
100814855,I1NBW7
100814856,I1LIU2
100814858,K7MWB4
100814863,K7MX94
100814864,I1JYT1
100814865,I1JSX1
100814866,I1NFD2
100814869,A0A0R0K6H1
100814871,I1LT24
100814873,C6TB07
100814874,I1NGJ4
100814875,I1NH15
100814877,A0A0R0HA94
100814878,I1NDE9
100814881,I1LPX1
100814882,K7N0Z1
100814884,I1K2B0
100814885,I1LQ61
100814886,I1K3B5
100814888,C6SVT6
100814890,C6TG26
100814891,I1K6S6
100814892,K7KN36
100814893,I1LZX9
100814895,I1K0F9
100814896,I1M1V0
100814899,I1LVS3
100814901,I1LYC8
100814902,C6T889
100814903,A0A0R0JXM6
100814905,C6TIG1
100814906,K7KYJ0
100814907,K7M2K4
100814908,I1M467
100814909,A0A0R4J538
100814910,I1K764
