enzyme_ec	metabolite_id	reaction_id	is_substrate	is_product
3.2.1.1	C00369	R02108	True	True
3.2.1.1	C00721	R02108	False	True
3.2.1.1	C00208	R02112	False	True
3.2.1.1	C01935	R11262	True	False
3.2.1.106	C00221	R05979	False	True
3.2.1.113	C00159	R12479	False	True
3.2.1.114	C00936	R05984	False	True
3.2.1.119	C01625	R03642	True	False
3.2.1.119	C01870	R03642	False	True
3.2.1.119	C00561	R03642	True	False
3.2.1.14	C00140	R01206	False	True
3.2.1.14	C00461	R01206	True	True
3.2.1.14	C01674	R02334	False	True
3.2.1.15	C00470	R01982	True	True
3.2.1.15	C00333	R01982	False	True
3.2.1.15	C02273	R02360	False	True
3.2.1.166	C00925	R07811	True	True
3.2.1.2	C00369	R02112	True	False
3.2.1.2	C00208	R02112	False	True
3.2.1.2	C00721	R02112	False	True
3.2.1.2	C01935	R11262	True	False
3.2.1.20	C00208	R00028	True	False
3.2.1.20	C00031	R00028	False	True
3.2.1.20	C00095	R00801	False	True
3.2.1.20	C00089	R00801	True	False
3.2.1.20	C00267	R00802	False	True
3.2.1.20	C02336	R00802	False	True
3.2.1.207	C00031	R05980	False	True
3.2.1.209	C00159	R06722	False	True
3.2.1.21	C00221	R00026	False	True
3.2.1.21	C00185	R00026	True	False
3.2.1.21	C00031	R00306	False	True
3.2.1.21	C00844	R02558	True	False
3.2.1.21	C00561	R02558	False	True
3.2.1.21	C01898	R02887	True	False
3.2.1.21	C08325	R02985	False	True
3.2.1.21	C00963	R03527	True	False
3.2.1.21	C01335	R03527	False	True
3.2.1.21	C05713	R04949	True	False
3.2.1.21	C05712	R04949	False	True
3.2.1.21	C05838	R04998	False	True
3.2.1.21	C05839	R04998	True	False
3.2.1.22	C00124	R01101	False	True
3.2.1.22	C05402	R01101	True	False
3.2.1.22	C00031	R01101	False	True
3.2.1.22	C00089	R01103	False	True
3.2.1.22	C00492	R01103	True	False
3.2.1.22	C05401	R01104	True	False
3.2.1.22	C00116	R01104	False	True
3.2.1.22	C01235	R01194	True	False
3.2.1.22	C00137	R01194	False	True
3.2.1.22	C05400	R01329	True	False
3.2.1.22	C00159	R01329	False	True
3.2.1.22	C00794	R02926	False	True
3.2.1.22	C05399	R02926	True	False
3.2.1.22	C04737	R03618	True	False
3.2.1.22	C01290	R03618	False	True
3.2.1.22	C01613	R03634	True	False
3.2.1.22	C02686	R04019	False	True
3.2.1.22	C06126	R04019	True	False
3.2.1.22	C06037	R04470	True	False
3.2.1.22	C03692	R04470	False	True
3.2.1.23	C00243	R01100	True	False
3.2.1.23	C00962	R01100	False	True
3.2.1.23	C00031	R01100	False	True
3.2.1.23	C00124	R01105	False	True
3.2.1.23	C05796	R01105	True	True
3.2.1.23	C00267	R01678	False	True
3.2.1.23	C01190	R03355	False	True
3.2.1.23	C01290	R03355	True	False
3.2.1.23	C04884	R04633	False	True
3.2.1.23	C04911	R04633	True	False
3.2.1.23	C05403	R04783	True	False
3.2.1.23	C05394	R04783	False	True
3.2.1.23	C00221	R04783	False	True
3.2.1.23	C06135	R05112	False	True
3.2.1.23	C06136	R05112	True	False
3.2.1.24	C00159	R08717	False	True
3.2.1.26	C00095	R00801	False	True
3.2.1.26	C00089	R00801	True	False
3.2.1.26	C00031	R00801	False	True
3.2.1.26	C00267	R00802	False	True
3.2.1.26	C02336	R00802	False	True
3.2.1.26	C05402	R02410	False	True
3.2.1.26	C00492	R02410	True	False
3.2.1.26	C01613	R03635	True	False
3.2.1.26	C05404	R03635	False	True
3.2.1.26	C00092	R03921	False	True
3.2.1.26	C16688	R03921	True	False
3.2.1.26	C00668	R06102	False	True
3.2.1.28	C00031	R06103	False	True
3.2.1.28	C01083	R00010	True	False
3.2.1.37	C00181	R01433	True	False
3.2.1.37	C02352	R01433	True	True
3.2.1.39	C00965	R00308	True	True
3.2.1.39	C00031	R00308	False	True
3.2.1.4	C01898	R11307	False	True
3.2.1.4	C00760	R11307	True	True
3.2.1.4	C00185	R11308	False	True
3.2.1.45	C03108	R13178	True	False
3.2.1.45	C00031	R13178	False	True
3.2.1.45	C00319	R13178	False	True
3.2.1.45	C01190	R01498	True	False
3.2.1.45	C00195	R01498	False	True
3.2.1.50	C00140	R07816	False	True
3.2.1.51	C01019	R03162	False	True
3.2.1.51	C00069	R03162	False	True
3.2.1.51	C02475	R03162	True	False
3.2.1.52	C00140	R00022	False	True
3.2.1.52	C01674	R00022	True	False
3.2.1.52	C06135	R03492	True	False
3.2.1.52	C01132	R03492	False	True
3.2.1.52	C01290	R03492	False	True
3.2.1.52	C03272	R04184	False	True
3.2.1.52	C04737	R04184	True	False
3.2.1.52	C04884	R04586	True	False
3.2.1.52	C04730	R04586	False	True
3.2.1.52	C04132	R07810	False	True
3.2.1.55	C02474	R01762	True	True
3.2.1.55	C00259	R01762	False	True
3.2.1.67	C00470	R01982	True	True
3.2.1.67	C00333	R01982	False	True
3.2.1.67	C02273	R07413	True	False
3.2.1.68	C00369	R11261	True	False
3.2.1.68	C01935	R11261	False	True
3.2.1.78	C02492	R01332	True	False
3.2.1.78	C00159	R01332	False	True
3.2.1.78	C17207	R08612	False	True
3.2.2.16	C03089	R01401	False	True
3.2.2.16	C00147	R01401	False	True
3.2.2.16	C00170	R01401	True	False
3.2.2.3	C00153	R01273	False	True
3.2.2.3	C03150	R01273	True	False
3.2.2.3	C00121	R01273	False	True
3.2.2.3	C00253	R10046	False	True
3.2.2.3	C05841	R10046	True	False
3.2.2.3	C00106	R01080	False	True
3.2.2.3	C00299	R01080	True	False
3.3.2.6	C02165	R03057	False	True
3.3.2.6	C00909	R03057	True	False
3.4.11.1	C00097	R00899	False	True
3.4.11.1	C01419	R00899	True	False
3.4.11.1	C00037	R00899	False	True
3.4.11.1	C05726	R04951	False	True
3.4.11.1	C05729	R04951	True	False
3.4.11.2	C00097	R00899	False	True
3.4.11.2	C01419	R00899	True	False
3.4.11.2	C00037	R00899	False	True
3.4.11.2	C05726	R04951	False	True
3.4.11.2	C05729	R04951	True	False
3.4.11.5	C00012	R00135	True	True
3.4.11.5	C00148	R00135	False	True
3.4.17.21	C20776	R10688	True	False
3.4.17.21	C00025	R10688	False	True
3.4.17.21	C12270	R10688	False	True
3.4.17.21	C01042	R10687	False	True
3.4.17.25	C22460	R12941	False	True
3.4.17.25	C02320	R12941	True	False
3.4.17.25	C00037	R12941	False	True
3.4.19.12	C00145	R02418	False	True
3.4.19.12	C04090	R02418	True	False
3.4.19.12	C00496	R02418	False	True
3.4.19.13	C00025	R00494	False	True
3.4.19.13	C01419	R00494	False	True
3.4.19.13	C00051	R00494	True	False
3.4.19.14	C05951	R09875	False	True
3.4.19.14	C00025	R09875	False	True
3.4.19.14	C02166	R09875	True	False
3.4.19.16	C00025	R11792	False	True
3.4.19.16	C21539	R11792	True	False
3.4.19.16	C21662	R11792	False	True
3.4.19.16	C21620	R11793	True	False
3.4.19.16	C21663	R11793	False	True
3.4.19.16	C21665	R11794	False	True
3.4.19.16	C21664	R11794	True	False
3.4.19.16	C21622	R11795	True	False
3.4.19.16	C21667	R11795	False	True
3.4.19.9	C00025	R04242	False	True
3.4.19.9	C03541	R04242	True	False
3.4.19.9	C00101	R04242	False	True
3.4.24.84	C00012	R09845	False	True
3.4.24.84	C20120	R09845	True	False
3.4.24.84	C04506	R09845	False	True
3.5.1.1	C00060	R06134	False	True
3.5.1.1	C00241	R06134	True	False
3.5.1.1	C00049	R00485	False	True
3.5.1.1	C00152	R00485	True	False
3.5.1.10	C00101	R00944	False	True
3.5.1.10	C00234	R00944	True	False
3.5.1.10	C00058	R00944	False	True
3.5.1.108	C00033	R04587	False	True
3.5.1.108	C06022	R04587	False	True
3.5.1.108	C04738	R04587	True	False
3.5.1.108	C22409	R12926	False	True
3.5.1.108	C22418	R12926	True	False
3.5.1.116	C00603	R00469	True	False
3.5.1.116	C00048	R00469	False	True
3.5.1.121	C21458	R11559	False	True
3.5.1.121	C21465	R11559	True	False
3.5.1.122	C21456	R11560	False	True
3.5.1.122	C02986	R11560	True	False
3.5.1.124	C00613	R11562	False	True
3.5.1.124	C21466	R11562	True	False
3.5.1.124	C01432	R11562	False	True
3.5.1.124	C02188	R11563	False	True
3.5.1.124	C21467	R11563	True	False
3.5.1.124	C02743	R11564	False	True
3.5.1.124	C21468	R11564	True	False
3.5.1.127	C21509	R11622	True	False
3.5.1.127	C08491	R11622	False	True
3.5.1.127	C00151	R11622	False	True
3.5.1.128	C21858	R12024	True	False
3.5.1.128	C01419	R12024	False	True
3.5.1.128	C00026	R12024	False	True
3.5.1.14	C00437	R00669	True	False
3.5.1.14	C00033	R00669	False	True
3.5.1.14	C00077	R00669	False	True
3.5.1.14	C00060	R01263	False	True
3.5.1.14	C02850	R01263	True	False
3.5.1.14	C00151	R01263	False	True
3.5.1.14	C05727	R10553	True	False
3.5.1.14	C05726	R10553	False	True
3.5.1.16	C00327	R09107	False	True
3.5.1.16	C15532	R09107	True	False
3.5.1.16	C00033	R09107	False	True
3.5.1.16	C00437	R00669	True	False
3.5.1.16	C00077	R00669	False	True
3.5.1.23	C00162	R06518	False	True
3.5.1.23	C12126	R06518	True	False
3.5.1.23	C00836	R06518	False	True
3.5.1.23	C12145	R06528	True	False
3.5.1.23	C12144	R06528	False	True
3.5.1.23	C00060	R01493	False	True
3.5.1.23	C00195	R01493	True	False
3.5.1.23	C00319	R01493	False	True
3.5.1.26	C01239	R03421	False	True
3.5.1.26	C04540	R03421	True	False
3.5.1.26	C00049	R03421	False	True
3.5.1.3	C00060	R06134	False	True
3.5.1.3	C00241	R06134	True	False
3.5.1.3	C00026	R00269	False	True
3.5.1.3	C00940	R00269	True	False
3.5.1.3	C02362	R00348	True	False
3.5.1.3	C00036	R00348	False	True
3.5.1.3	C02028	R03804	False	True
3.5.1.3	C04131	R03804	True	False
3.5.1.4	C00060	R06134	False	True
3.5.1.4	C00241	R06134	True	False
3.5.1.4	C00033	R00321	False	True
3.5.1.4	C06244	R00321	True	False
3.5.1.4	C07086	R02540	False	True
3.5.1.4	C02505	R02540	True	False
3.5.1.4	C02693	R03096	True	False
3.5.1.4	C00954	R03096	False	True
3.5.1.4	C01035	R03180	False	True
3.5.1.4	C03078	R03180	True	False
3.5.1.4	C03620	R03909	True	False
3.5.1.4	C01659	R05551	False	True
3.5.1.4	C00511	R05551	True	False
3.5.1.4	C09815	R05590	True	False
3.5.1.4	C00180	R05590	False	True
3.5.1.49	C00488	R00524	True	False
3.5.1.49	C00058	R00524	False	True
3.5.1.5	C00086	R00131	True	False
3.5.1.5	C00060	R06134	False	True
3.5.1.5	C00241	R06134	True	False
3.5.1.5	C00288	R13420	False	True
3.5.1.5	C01563	R13421	False	True
3.5.1.52	C01239	R08707	False	True
3.5.1.52	C02871	R08707	False	True
3.5.1.52	C04375	R08707	True	False
3.5.1.53	C00436	R01152	True	False
3.5.1.53	C00134	R01152	False	True
3.5.1.6	C01205	R04666	False	True
3.5.1.6	C21029	R04666	True	False
3.5.1.6	C00060	R06134	False	True
3.5.1.6	C00241	R06134	True	False
3.5.1.6	C16631	R08228	True	False
3.5.1.6	C16632	R08228	False	True
3.5.1.6	C00099	R00905	False	True
3.5.1.6	C02642	R00905	True	False
3.5.1.88	C04258	R04268	True	False
3.5.1.88	C03617	R04268	False	True
3.5.1.88	C00058	R04268	False	True
3.5.1.88	C11439	R05635	True	False
3.5.1.88	C11440	R05635	False	True
3.5.1.89	C00033	R05917	False	True
3.5.1.89	C04248	R03482	False	True
3.5.1.89	C01288	R03482	True	False
3.5.2.17	C11821	R06601	True	False
3.5.2.17	C12248	R06601	False	True
3.5.2.2	C21028	R03055	True	False
3.5.2.2	C21029	R03055	False	True
3.5.2.2	C16631	R08227	False	True
3.5.2.2	C16630	R08227	True	False
3.5.2.2	C02642	R02269	False	True
3.5.2.2	C00429	R02269	True	False
3.5.2.3	C00337	R01993	True	False
3.5.2.3	C00438	R01993	False	True
3.5.2.5	C00499	R02425	False	True
3.5.2.5	C02350	R02425	True	False
3.5.2.9	C00025	R00251	False	True
3.5.2.9	C01879	R00251	True	False
3.5.3.1	C00062	R00551	True	False
3.5.3.1	C00086	R00551	False	True
3.5.3.1	C00077	R00551	False	True
3.5.3.12	C06060	R06138	True	False
3.5.3.12	C00241	R06138	False	True
3.5.3.12	C00436	R01416	False	True
3.5.3.12	C00179	R01416	True	False
3.5.3.26	C02091	R05554	True	False
3.5.3.26	C00603	R05554	False	True
3.5.3.9	C06060	R06138	True	False
3.5.3.9	C00241	R06138	False	True
3.5.3.9	C02091	R02423	False	True
3.5.3.9	C00499	R02423	True	False
3.5.4.10	C00130	R01127	True	False
3.5.4.10	C04734	R01127	False	True
3.5.4.12	C00239	R01663	True	False
3.5.4.12	C00365	R01663	False	True
3.5.4.16	C05922	R00428	False	True
3.5.4.16	C06148	R04639	False	True
3.5.4.16	C04895	R04639	True	False
3.5.4.16	C05923	R05046	False	True
3.5.4.16	C00058	R05046	False	True
3.5.4.19	C02741	R04037	True	False
3.5.4.19	C04896	R04037	False	True
3.5.4.25	C01304	R00425	False	True
3.5.4.25	C00058	R00425	False	True
3.5.4.26	C01304	R03459	True	False
3.5.4.26	C01268	R03459	False	True
3.5.4.33	C20451	R10223	False	True
3.5.4.33	C17324	R10223	True	False
3.5.4.34	C20458	R10231	False	True
3.5.4.34	C20459	R10231	True	False
3.5.4.5	C12739	R08221	False	True
3.5.4.5	C16635	R08221	True	False
3.5.4.5	C00475	R01878	True	False
3.5.4.5	C00299	R01878	False	True
3.5.4.5	C00526	R02485	False	True
3.5.4.5	C00881	R02485	True	False
3.5.4.6	C00130	R00181	False	True
3.5.5.4	C00049	R00486	False	True
3.5.5.4	C02512	R00486	True	False
3.5.5.4	C00152	R01267	True	False
3.5.99.10	C20905	R11098	True	False
3.5.99.10	C00109	R11098	False	True
3.5.99.10	C00022	R11099	False	True
3.5.99.10	C20904	R11099	True	False
3.6.1.11	C01228	R03409	False	True
3.6.1.11	C04494	R03409	True	False
3.6.1.11	C00404	R03042	True	True
3.6.1.12	C00239	R01667	False	True
3.6.1.12	C00705	R01667	True	False
3.6.1.12	C00458	R01668	True	False
3.6.1.13	C00117	R01054	False	True
3.6.1.13	C00301	R01054	True	False
3.6.1.15	C00068	R00615	True	False
3.6.1.15	C01081	R00615	False	True
3.6.1.15	C00454	R02319	False	True
3.6.1.15	C00201	R02319	True	False
3.6.1.16	C00093	R00855	False	True
3.6.1.16	C00055	R00855	False	True
3.6.1.16	C00513	R00855	True	False
3.6.1.17	C01260	R00184	True	False
3.6.1.17	C00105	R00969	False	True
3.6.1.17	C00075	R00969	False	True
3.6.1.17	C06198	R00969	True	False
3.6.1.17	C00655	R02805	False	True
3.6.1.17	C00700	R02805	False	True
3.6.1.17	C04392	R02805	True	False
3.6.1.17	C01261	R01232	True	False
3.6.1.17	C00144	R01232	False	True
3.6.1.18	C00016	R00160	True	False
3.6.1.18	C00061	R00160	False	True
3.6.1.21	C00144	R00881	False	True
3.6.1.21	C00096	R00881	True	False
3.6.1.21	C00636	R00881	False	True
3.6.1.21	C00117	R01054	False	True
3.6.1.21	C00301	R01054	True	False
3.6.1.21	C00498	R00951	True	False
3.6.1.21	C00103	R00951	False	True
3.6.1.21	C00620	R01885	False	True
3.6.1.21	C06192	R02677	True	False
3.6.1.21	C01469	R03570	True	False
3.6.1.21	C00991	R03570	False	True
3.6.1.22	C01185	R03004	False	True
3.6.1.22	C00857	R03004	True	False
3.6.1.22	C00455	R00103	False	True
3.6.1.22	C21113	R11104	False	True
3.6.1.23	C21751	R11896	True	False
3.6.1.23	C04242	R11896	False	True
3.6.1.23	C00460	R02100	True	False
3.6.1.23	C00365	R02100	False	True
3.6.1.29	C06197	R00187	True	False
3.6.1.31	C02739	R04035	True	False
3.6.1.31	C02741	R04035	False	True
3.6.1.43	C00110	R01004	False	True
3.6.1.43	C00621	R01004	True	False
3.6.1.5	C00201	R10443	True	False
3.6.1.5	C01117	R10443	False	True
3.6.1.5	C00015	R00159	False	True
3.6.1.5	C00075	R00159	True	False
3.6.1.5	C00035	R00335	False	True
3.6.1.5	C00063	R00569	True	False
3.6.1.5	C00112	R00569	False	True
3.6.1.5	C00104	R00719	False	True
3.6.1.5	C00081	R00719	True	False
3.6.1.5	C00363	R02095	False	True
3.6.1.5	C00459	R02095	True	False
3.6.1.5	C00454	R02319	False	True
3.6.1.52	C11525	R05777	False	True
3.6.1.52	C11524	R05777	True	False
3.6.1.52	C11526	R05779	True	False
3.6.1.52	C01204	R05779	False	True
3.6.1.53	C00307	R09538	True	False
3.6.1.53	C00055	R09538	False	True
3.6.1.53	C00588	R09538	False	True
3.6.1.53	C00117	R01054	False	True
3.6.1.53	C00301	R01054	True	False
3.6.1.55	C19968	R09832	False	True
3.6.1.55	C19967	R09832	True	False
3.6.1.62	C20863	R10815	False	True
3.6.1.62	C02339	R10815	True	False
3.6.1.62	C20183	R10815	False	True
3.6.1.66	C16617	R08243	True	False
3.6.1.66	C04646	R08243	False	True
3.6.1.66	C00655	R02720	False	True
3.6.1.66	C00700	R02720	True	False
3.6.1.66	C06196	R03531	False	True
3.6.1.66	C01345	R03531	True	False
3.6.1.66	C00130	R00720	False	True
3.6.1.66	C00081	R00720	True	False
3.6.1.7	C00227	R00317	True	False
3.6.1.7	C00033	R00317	False	True
3.6.1.7	C00060	R00539	False	True
3.6.1.7	C02133	R00539	True	False
3.6.1.7	C06206	R01421	True	False
3.6.1.7	C00180	R01421	False	True
3.6.1.7	C00197	R01515	False	True
3.6.1.7	C00236	R01515	True	False
3.6.1.75	C00416	R09644	False	True
3.6.1.75	C19776	R09644	True	False
3.6.1.9	C00455	R00103	False	True
3.6.1.9	C00016	R00160	True	False
3.6.1.9	C00061	R00160	False	True
3.6.1.9	C00029	R00287	True	False
3.6.1.9	C00103	R00287	False	True
3.6.1.9	C00105	R00287	False	True
3.6.1.9	C01185	R03004	False	True
3.6.1.9	C00857	R03004	True	False
3.6.1.9	C00882	R03036	True	False
3.6.1.9	C01134	R03036	False	True
3.6.1.9	C00144	R00426	False	True
3.6.1.9	C00063	R00515	True	False
3.6.1.9	C00055	R00515	False	True
3.6.1.9	C00075	R00662	True	False
3.6.1.9	C00201	R01532	True	False
3.6.1.9	C00215	R01532	False	True
3.6.2.1	C00059	R00531	False	True
3.6.2.1	C00224	R00531	True	False
3.6.5.2	C00035	R00335	False	True
3.6.5.4	C00035	R00335	False	True
3.6.5.5	C00035	R00335	False	True
3.7.1.2	C00122	R01364	True	False
3.7.1.2	C00164	R01364	True	False
3.7.1.2	C01061	R01364	False	True
3.7.1.5	C00060	R00543	False	True
3.7.1.5	C00022	R00543	False	True
3.7.1.5	C02119	R00543	True	False
3.7.1.5	C00122	R01085	False	True
3.7.1.5	C02514	R01085	True	False
4.1.1.1	C05125	R00014	False	True
4.1.1.1	C00022	R00014	True	False
4.1.1.1	C00068	R00014	True	False
4.1.1.1	C00084	R00755	True	False
4.1.1.1	C00071	R00636	False	True
4.1.1.1	C00161	R00636	True	False
4.1.1.105	C21777	R11932	True	False
4.1.1.105	C21762	R11932	False	True
4.1.1.105	C00398	R00685	False	True
4.1.1.105	C00078	R00685	True	False
4.1.1.130	C05313	R06866	True	False
4.1.1.130	C05802	R06866	False	True
4.1.1.130	C17559	R08772	True	False
4.1.1.130	C17552	R08772	False	True
4.1.1.15	C00099	R00489	False	True
4.1.1.15	C00049	R00489	True	False
4.1.1.15	C00245	R01682	False	True
4.1.1.15	C00506	R01682	True	False
4.1.1.15	C00606	R02466	True	False
4.1.1.15	C00519	R02466	False	True
4.1.1.15	C00025	R00261	True	False
4.1.1.15	C00334	R00261	False	True
4.1.1.17	C00134	R00670	False	True
4.1.1.17	C00077	R00670	True	False
4.1.1.19	C00062	R00566	True	False
4.1.1.19	C00179	R00566	False	True
4.1.1.20	C00680	R00451	True	False
4.1.1.20	C00047	R00451	False	True
4.1.1.21	C03373	R04209	False	True
4.1.1.21	C04751	R04209	True	False
4.1.1.23	C00105	R00965	False	True
4.1.1.23	C01103	R00965	True	False
4.1.1.28	C00398	R00685	False	True
4.1.1.28	C00078	R00685	True	False
4.1.1.28	C05332	R00699	False	True
4.1.1.28	C00079	R00699	True	False
4.1.1.28	C00082	R00736	True	False
4.1.1.28	C00483	R00736	False	True
4.1.1.28	C05638	R04909	True	False
4.1.1.28	C05651	R04909	False	True
4.1.1.28	C03758	R02080	False	True
4.1.1.28	C00355	R02080	True	False
4.1.1.28	C00643	R02701	True	False
4.1.1.28	C00780	R02701	False	True
4.1.1.31	C00036	R00345	True	False
4.1.1.31	C00074	R00345	False	True
4.1.1.33	C00129	R01121	False	True
4.1.1.33	C01143	R01121	True	False
4.1.1.35	C00190	R01384	False	True
4.1.1.35	C00167	R01384	True	False
4.1.1.36	C01134	R03269	False	True
4.1.1.36	C04352	R03269	True	False
4.1.1.37	C05768	R04972	False	True
4.1.1.37	C05766	R04972	True	False
4.1.1.37	C03263	R03197	False	True
4.1.1.37	C01051	R03197	True	False
4.1.1.39	C00197	R03140	False	True
4.1.1.39	C00988	R03140	False	True
4.1.1.39	C00007	R03140	True	False
4.1.1.39	C01182	R03140	True	False
4.1.1.48	C03506	R03508	False	True
4.1.1.48	C01302	R03508	True	False
4.1.1.49	C00036	R00341	True	False
4.1.1.49	C00074	R00341	False	True
4.1.1.50	C00019	R00178	True	False
4.1.1.50	C01137	R00178	False	True
4.1.1.65	C02737	R02055	True	False
4.1.1.65	C00350	R02055	False	True
4.1.1.9	C00100	R05373	False	True
4.1.1.9	C02557	R05373	True	False
4.1.1.9	C00024	R00233	False	True
4.1.1.9	C00083	R00233	True	False
4.1.1.97	C02350	R06604	False	True
4.1.1.97	C12248	R06604	True	False
4.1.2.10	C00071	R01409	False	True
4.1.2.10	C00177	R01409	False	True
4.1.2.10	C05712	R01409	True	False
4.1.2.10	C01450	R02811	False	True
4.1.2.10	C01326	R01767	False	True
4.1.2.10	C00261	R01767	False	True
4.1.2.10	C00561	R01767	True	False
4.1.2.13	C00111	R01829	False	True
4.1.2.13	C00279	R01829	False	True
4.1.2.13	C00447	R01829	True	False
4.1.2.13	C01094	R02568	True	False
4.1.2.13	C00577	R02568	False	True
4.1.2.13	C00354	R01068	True	False
4.1.2.13	C00118	R01068	False	True
4.1.2.13	C05378	R01070	True	False
4.1.2.25	C01300	R03504	False	True
4.1.2.25	C00266	R03504	False	True
4.1.2.25	C04874	R03504	True	False
4.1.2.27	C00346	R06516	False	True
4.1.2.27	C06123	R06516	False	True
4.1.2.27	C06124	R06516	True	False
4.1.2.27	C00517	R02464	False	True
4.1.2.27	C01120	R02464	True	False
4.1.2.48	C00037	R00751	False	True
4.1.2.48	C00084	R00751	False	True
4.1.2.48	C00188	R00751	True	False
4.1.2.48	C05519	R06171	True	False
4.1.2.63	C22401	R12799	True	False
4.1.2.63	C00798	R12799	False	True
4.1.2.63	C22402	R12799	False	True
4.1.2.63	C22405	R12800	True	False
4.1.2.63	C22406	R12800	False	True
4.1.3.1	C00042	R00479	False	True
4.1.3.1	C00311	R00479	True	False
4.1.3.1	C00048	R00479	False	True
4.1.3.27	C00251	R00985	True	False
4.1.3.27	C00022	R00985	False	True
4.1.3.27	C00108	R00985	False	True
4.1.3.27	C00025	R00986	False	True
4.1.3.27	C00064	R00986	True	False
4.1.3.30	C04593	R00409	True	False
4.1.3.30	C00042	R00409	False	True
4.1.3.30	C00022	R00409	False	True
4.1.3.36	C15547	R07263	False	True
4.1.3.36	C03160	R07263	True	False
4.1.3.36	C03657	R04150	False	True
4.1.3.38	C00568	R05553	False	True
4.1.3.38	C00022	R05553	False	True
4.1.3.38	C11355	R05553	True	False
4.1.3.4	C00033	R08090	False	True
4.1.3.4	C16466	R08090	False	True
4.1.3.4	C04675	R08090	True	False
4.1.3.4	C00024	R01360	False	True
4.1.3.4	C00164	R01360	False	True
4.1.3.4	C00356	R01360	True	False
4.1.3.44	C20691	R10552	False	True
4.1.3.44	C00022	R10552	True	False
4.1.3.44	C20688	R10552	True	False
4.1.3.44	C05198	R10552	False	True
4.1.3.44	C00019	R10552	True	False
4.1.3.44	C00073	R10552	False	True
4.1.99.12	C15556	R07281	False	True
4.1.99.12	C00199	R07281	True	False
4.1.99.12	C00058	R07281	False	True
4.1.99.17	C03373	R03472	True	False
4.1.99.17	C00237	R03472	False	True
4.1.99.17	C05198	R03472	False	True
4.1.99.17	C04556	R03472	False	True
4.1.99.17	C00019	R03472	True	False
4.1.99.17	C00073	R03472	False	True
4.1.99.17	C00058	R03472	False	True
4.1.99.22	C00028	R09394	False	True
4.1.99.22	C00030	R09394	True	False
4.1.99.22	C05198	R09394	False	True
4.1.99.22	C00019	R09394	True	False
4.1.99.22	C00073	R09394	False	True
4.1.99.22	C21310	R09394	False	True
4.1.99.3	C03103	R00034	True	False
4.1.99.3	C08249	R00034	False	True
4.1.99.3	C17509	R08765	True	False
4.1.99.3	C17510	R08765	False	True
4.1.99.5	C00237	R09466	False	True
4.1.99.5	C00609	R09466	True	False
4.1.99.5	C01371	R09466	False	True
4.1.99.5	C00058	R03728	False	True
4.1.99.5	C00007	R03728	True	False
4.1.99.5	C01838	R03728	True	False
4.1.99.5	C01816	R03728	False	True
4.2.1.1	C01353	R00132	True	False
4.2.1.1	C00288	R10092	True	False
4.2.1.10	C02637	R03084	False	True
4.2.1.10	C00944	R03084	True	False
4.2.1.104	C01417	R10079	True	False
4.2.1.104	C00288	R10079	True	False
4.2.1.104	C01563	R03546	False	True
4.2.1.105	C06563	R06793	False	True
4.2.1.105	C12631	R06793	True	False
4.2.1.105	C16190	R07723	True	False
4.2.1.105	C00858	R07723	False	True
4.2.1.105	C15567	R07317	True	False
4.2.1.105	C10208	R07317	False	True
4.2.1.109	C04582	R07392	True	False
4.2.1.109	C15650	R07392	False	True
4.2.1.11	C04309	R04206	False	True
4.2.1.11	C03356	R04206	True	False
4.2.1.11	C00631	R00658	True	False
4.2.1.11	C00074	R00658	False	True
4.2.1.113	C02730	R04031	True	False
4.2.1.113	C05817	R04031	False	True
4.2.1.119	C16375	R07935	True	False
4.2.1.119	C16374	R07935	False	True
4.2.1.119	C16387	R07951	False	True
4.2.1.119	C16388	R07951	True	False
4.2.1.119	C01086	R09698	True	False
4.2.1.119	C00658	R09698	False	True
4.2.1.130	C00256	R09796	True	False
4.2.1.130	C00546	R09796	False	True
4.2.1.134	C16217	R07760	True	False
4.2.1.134	C16218	R07760	False	True
4.2.1.134	C20878	R10827	True	False
4.2.1.134	C20879	R10827	False	True
4.2.1.139	C10503	R07738	False	True
4.2.1.139	C16187	R07738	True	False
4.2.1.139	C21738	R12307	True	False
4.2.1.139	C22071	R12307	False	True
4.2.1.17	C01122	R03224	False	True
4.2.1.17	C01086	R03224	True	False
4.2.1.17	C05998	R04137	True	False
4.2.1.17	C03069	R04137	False	True
4.2.1.17	C00877	R05595	True	False
4.2.1.17	C05116	R05595	False	True
4.2.1.17	C11946	R06411	True	False
4.2.1.17	C11947	R06411	False	True
4.2.1.17	C11945	R06412	True	False
4.2.1.17	C14144	R06942	True	False
4.2.1.17	C14145	R06942	False	True
4.2.1.17	C16468	R08093	True	False
4.2.1.17	C16469	R08093	False	True
4.2.1.17	C00640	R02685	True	False
4.2.1.17	C00658	R02685	False	True
4.2.1.17	C01144	R03026	True	False
4.2.1.17	C05668	R03045	True	False
4.2.1.17	C00894	R03045	False	True
4.2.1.18	C00356	R02085	True	False
4.2.1.18	C03231	R02085	False	True
4.2.1.19	C04666	R03457	True	False
4.2.1.19	C01267	R03457	False	True
4.2.1.2	C00122	R01082	False	True
4.2.1.2	C00149	R01082	True	False
4.2.1.20	C03506	R02722	True	False
4.2.1.20	C00065	R02722	True	False
4.2.1.20	C00078	R02722	False	True
